id,web_id,longitude,latitude,location,complete_response
5211,2256,13.337309927651512,52.516812650000006,"3, Flotowstraße, Hansaviertel, Mitte, Berlin, 10555, Deutschland","3, Flotowstraße, Hansaviertel, Mitte, Berlin, 10555, Deutschland"
5212,2257,13.4165162,52.507375,"1, Annenstraße, Luisenstadt, Mitte, Berlin, 10179, Deutschland","1, Annenstraße, Luisenstadt, Mitte, Berlin, 10179, Deutschland"
5213,2258,13.5869399,52.4414422,"Berliner Volksbank, 2-4, Pablo-Neruda-Straße, Köpenick, Treptow-Köpenick, Berlin, 12559, Deutschland","Berliner Volksbank, 2-4, Pablo-Neruda-Straße, Köpenick, Treptow-Köpenick, Berlin, 12559, Deutschland"
5214,2259,None,None,None,None
5215,2260,None,None,None,None
5216,2261,None,None,None,None
5217,2262,None,None,None,None
5218,2263,None,None,None,None
5219,2264,None,None,None,None
5220,2265,None,None,None,None
5221,1451,13.319134570921053,52.4616632,"16, Ahornstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland","16, Ahornstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland"
5222,134,13.3227381,52.4605752,"Katharina Lenz, 27, Ahornstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland","Katharina Lenz, 27, Ahornstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland"
5223,1440,13.3171502,52.4723067,"29, Ahrweilerstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland","29, Ahrweilerstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland"
5224,653,13.3615124,52.4369327,"77, Alt-Lankwitz, Lankwitz, Steglitz-Zehlendorf, Berlin, 12247, Deutschland","77, Alt-Lankwitz, Lankwitz, Steglitz-Zehlendorf, Berlin, 12247, Deutschland"
5225,677,13.334755408904286,52.44626965,"Campus Albert Schweitzer, 14, Am Eichgarten, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland","Campus Albert Schweitzer, 14, Am Eichgarten, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
5226,1527,13.3339986,52.4458885,"15, Am Eichgarten, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland","15, Am Eichgarten, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
5227,939,13.3396148,52.4468157,"8, Am Fenn, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland","8, Am Fenn, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
5228,1227,13.3496076,52.448618,"none, Liebenowzeile, Südende, Steglitz, Steglitz-Zehlendorf, Berlin, Deutschland","none, Liebenowzeile, Südende, Steglitz, Steglitz-Zehlendorf, Berlin, Deutschland"
5229,1112,13.3398791,52.4466132,"Am Fenn, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland","Am Fenn, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
5230,596,13.3868088,52.4880065,"Arcanoa, 8, Am Tempelhofer Berg, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland","Arcanoa, 8, Am Tempelhofer Berg, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland"
5231,1392,13.5301106452759,52.503206950000006,"Tierpark Berlin, 125, Am Tierpark, Friedrichsfelde, Lichtenberg, Berlin, 10319, Deutschland","Tierpark Berlin, 125, Am Tierpark, Friedrichsfelde, Lichtenberg, Berlin, 10319, Deutschland"
5232,1391,13.52123,52.5027522,"49, Am Tierpark, Reihenhäuser Kalinka, Friedrichsfelde, Lichtenberg, Berlin, 10319, Deutschland","49, Am Tierpark, Reihenhäuser Kalinka, Friedrichsfelde, Lichtenberg, Berlin, 10319, Deutschland"
5233,1772,13.3558034,52.5503858,"7, Amsterdamer Straße, Brüsseler Kiez, Wedding, Mitte, Berlin, 13347, Deutschland","7, Amsterdamer Straße, Brüsseler Kiez, Wedding, Mitte, Berlin, 13347, Deutschland"
5234,1842,13.4348618,52.4207145,"13, An den Achterhöfen, Buckow, Neukölln, Berlin, 12349, Deutschland","13, An den Achterhöfen, Buckow, Neukölln, Berlin, 12349, Deutschland"
5235,1777,13.2926911,52.455519,"25, Arnimallee, Dahlem, Steglitz-Zehlendorf, Berlin, 14195, Deutschland","25, Arnimallee, Dahlem, Steglitz-Zehlendorf, Berlin, 14195, Deutschland"
5236,1908,13.4950169600245,52.5169351,"Grundschule auf dem lichten Berg, 19, Atzpodienstraße, Lichtenberg, Berlin, 10365, Deutschland","Grundschule auf dem lichten Berg, 19, Atzpodienstraße, Lichtenberg, Berlin, 10365, Deutschland"
5237,376,13.3704305,52.4883365,"19, Bautzener Straße, Rote Insel, Schöneberg, Tempelhof-Schöneberg, Berlin, 10829, Deutschland","19, Bautzener Straße, Rote Insel, Schöneberg, Tempelhof-Schöneberg, Berlin, 10829, Deutschland"
5238,940,13.3457336,52.4483442,"12, Benzmannstraße, Südende, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland","12, Benzmannstraße, Südende, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
5239,941,13.3464427,52.4483566,"15, Benzmannstraße, Südende, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland","15, Benzmannstraße, Südende, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
5240,1855,13.2669705,52.4364635,"Berliner Straße, Zehlendorf, Steglitz-Zehlendorf, Berlin, 14169, Deutschland","Berliner Straße, Zehlendorf, Steglitz-Zehlendorf, Berlin, 14169, Deutschland"
5241,1888,13.482608616070417,52.5295336,"Grundschule am Roederplatz, 22, Bernhard-Bästlein-Straße, Fennpfuhl, Lichtenberg, Berlin, 10367, Deutschland","Grundschule am Roederplatz, 22, Bernhard-Bästlein-Straße, Fennpfuhl, Lichtenberg, Berlin, 10367, Deutschland"
5242,1892,13.481139,52.5316994,"56, Bernhard-Bästlein-Straße, Fennpfuhl, Lichtenberg, Berlin, 10367, Deutschland","56, Bernhard-Bästlein-Straße, Fennpfuhl, Lichtenberg, Berlin, 10367, Deutschland"
5243,1846,13.4887033,52.4189934,"9, Bildhauerweg, Postsiedlung, Rudow, Neukölln, Berlin, 12355, Deutschland","9, Bildhauerweg, Postsiedlung, Rudow, Neukölln, Berlin, 12355, Deutschland"
5244,704,13.347274908900223,52.44893285,"14, Borstellstraße, Südende, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland","14, Borstellstraße, Südende, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
5245,1390,13.34708489108762,52.4488005,"16, Borstellstraße, Südende, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland","16, Borstellstraße, Südende, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
5246,701,13.3465277,52.448748,"20, Borstellstraße, Südende, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland","20, Borstellstraße, Südende, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
5247,1097,13.3466174,52.4484547,"22, Borstellstraße, Südende, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland","22, Borstellstraße, Südende, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
5248,1627,13.3463489,52.4474644,"29, Borstellstraße, Südende, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland","29, Borstellstraße, Südende, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
5249,698,13.3455397,52.4476615,"30, Borstellstraße, Südende, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland","30, Borstellstraße, Südende, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
5250,1843,13.434413768702225,52.4274925,"176, Buckower Damm, Britz, Neukölln, Berlin, 12349, Deutschland","176, Buckower Damm, Britz, Neukölln, Berlin, 12349, Deutschland"
5251,1547,13.3736498,52.5492879,"1, Orthstraße, Gesundbrunnen, Mitte, Berlin, 13357, Deutschland","1, Orthstraße, Gesundbrunnen, Mitte, Berlin, 13357, Deutschland"
5252,1698,13.3151084,52.416425,"Celsiusstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland","Celsiusstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland"
5253,1697,13.313342049999996,52.4148119,"35, Celsiusstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland","35, Celsiusstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland"
5254,1699,13.3151084,52.416425,"Celsiusstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland","Celsiusstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland"
5255,1706,13.3151084,52.416425,"Celsiusstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland","Celsiusstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland"
5256,1091,13.3151084,52.416425,"Celsiusstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland","Celsiusstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland"
5257,1092,13.3130557,52.4122163,"Celsiusstr. 56, 12207 Berlin, Celsiusstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland","Celsiusstr. 56, 12207 Berlin, Celsiusstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland"
5258,1696,13.3151084,52.416425,"Celsiusstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland","Celsiusstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland"
5259,373,13.359608,52.4846653,"Cheruskerstraße, Rote Insel, Schöneberg, Tempelhof-Schöneberg, Berlin, 10829, Deutschland","Cheruskerstraße, Rote Insel, Schöneberg, Tempelhof-Schöneberg, Berlin, 10829, Deutschland"
5260,1761,13.3883234,52.4845211,"Columbiadamm, Tempelhof, Tempelhof-Schöneberg, Berlin, 10965, Deutschland","Columbiadamm, Tempelhof, Tempelhof-Schöneberg, Berlin, 10965, Deutschland"
5261,196,13.3303124,52.4754616,"1, Cosimaplatz, Friedenau, Tempelhof-Schöneberg, Berlin, 12159, Deutschland","1, Cosimaplatz, Friedenau, Tempelhof-Schöneberg, Berlin, 12159, Deutschland"
5262,197,13.3301195,52.4755829,"2, Cosimaplatz, Friedenau, Tempelhof-Schöneberg, Berlin, 12159, Deutschland","2, Cosimaplatz, Friedenau, Tempelhof-Schöneberg, Berlin, 12159, Deutschland"
5263,198,13.3301415,52.4758785,"3, Cosimaplatz, Friedenau, Tempelhof-Schöneberg, Berlin, 12159, Deutschland","3, Cosimaplatz, Friedenau, Tempelhof-Schöneberg, Berlin, 12159, Deutschland"
5264,1838,13.3423628,52.4680993,"Fahrschule Profil, 58, Cranachstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 12157, Deutschland","Fahrschule Profil, 58, Cranachstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 12157, Deutschland"
5265,644,13.3677171,52.5076514,"none, Sigismundstraße, Tiergarten, Mitte, Berlin, 10785, Deutschland","none, Sigismundstraße, Tiergarten, Mitte, Berlin, 10785, Deutschland"
5266,239,13.38228,52.4851361,"McHurt, 22, Dudenstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland","McHurt, 22, Dudenstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland"
5267,1849,13.391934917010367,52.44745399999999,"17, Eisenacher Straße, Mariendorf, Tempelhof-Schöneberg, Berlin, 12109, Deutschland","17, Eisenacher Straße, Mariendorf, Tempelhof-Schöneberg, Berlin, 12109, Deutschland"
5268,1837,13.3349675,52.4555784,"Elisenstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12169, Deutschland","Elisenstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12169, Deutschland"
5269,1926,13.2813863,52.4269891,"Elmshorner Straße, Lichterfelde, Steglitz-Zehlendorf, Berlin, 14167, Deutschland","Elmshorner Straße, Lichterfelde, Steglitz-Zehlendorf, Berlin, 14167, Deutschland"
5270,705,13.2886861,52.4575167,"Fabeckstraße, Dahlem, Steglitz-Zehlendorf, Berlin, 14195, Deutschland","Fabeckstraße, Dahlem, Steglitz-Zehlendorf, Berlin, 14195, Deutschland"
5271,1703,13.3161953,52.4137702,"Fahrenheitstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland","Fahrenheitstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland"
5272,1704,13.3161953,52.4137702,"Fahrenheitstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland","Fahrenheitstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland"
5273,1700,13.3161953,52.4137702,"Fahrenheitstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland","Fahrenheitstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland"
5274,1705,13.3161953,52.4137702,"Fahrenheitstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland","Fahrenheitstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland"
5275,1701,13.3161953,52.4137702,"Fahrenheitstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland","Fahrenheitstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland"
5276,1702,13.315609620524262,52.4130757,"9, Fahrenheitstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland","9, Fahrenheitstraße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12207, Deutschland"
5277,602,13.3860813,52.4873513,"Fidicinstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland","Fidicinstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland"
5278,601,13.391685,52.4866489,"15, Fidicinstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland","15, Fidicinstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland"
5279,600,13.3887885,52.4872041,"39, Fidicinstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland","39, Fidicinstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland"
5280,598,13.3881082,52.4873295,"F40 - English Theatre Berlin, 40, Fidicinstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland","F40 - English Theatre Berlin, 40, Fidicinstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland"
5281,599,13.3874993,52.4873301,"Imbiss Wasserturm, 43, Fidicinstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland","Imbiss Wasserturm, 43, Fidicinstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland"
5282,1465,13.316854590911053,52.4485594,"14, Flotowstraße, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland","14, Flotowstraße, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland"
5283,1884,13.51734555,52.50418705,"18, Franz-Mett-Straße, Friedrichsfelde, Lichtenberg, Berlin, 10319, Deutschland","18, Franz-Mett-Straße, Friedrichsfelde, Lichtenberg, Berlin, 10319, Deutschland"
5284,687,13.33593167634725,52.46000555,"14, Kniephofstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12157, Deutschland","14, Kniephofstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12157, Deutschland"
5285,958,13.307015574236068,52.44702385,"66, Gardeschützenweg, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland","66, Gardeschützenweg, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland"
5286,1359,13.3153457,52.4708841,"Geisenheimer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland","Geisenheimer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland"
5287,1464,13.317780263303792,52.4508464,"8, Gélieustraße, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland","8, Gélieustraße, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland"
5288,715,13.3663124,52.4749881,"General-Pape-Str. 1, 12101 Berlin, Erika-Gräfin-von-Brockdorff-Platz, Schöneberg, Tempelhof-Schöneberg, Berlin, 12101, Deutschland","General-Pape-Str. 1, 12101 Berlin, Erika-Gräfin-von-Brockdorff-Platz, Schöneberg, Tempelhof-Schöneberg, Berlin, 12101, Deutschland"
5289,1800,13.2275552,52.5762104,"Gerlindeweg, Tegelort, Konradshöhe, Reinickendorf, Berlin, 13505, Deutschland","Gerlindeweg, Tegelort, Konradshöhe, Reinickendorf, Berlin, 13505, Deutschland"
5290,43,13.11595995222322,52.3842629,"171, Großbeerenstraße, Babelsberg Süd, Babelsberg, Potsdam, Brandenburg, 14482, Deutschland","171, Großbeerenstraße, Babelsberg Süd, Babelsberg, Potsdam, Brandenburg, 14482, Deutschland"
5291,1287,13.3857435,52.5012749,"1, Hallesche Straße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10963, Deutschland","1, Hallesche Straße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10963, Deutschland"
5292,1342,13.3429012,52.4475404,"45, Halskestraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland","45, Halskestraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
5293,1841,13.4468112,52.4224497,"Lisa-Tetzner-Grundschule, 12, Hasenhegerweg, Buckow, Neukölln, Berlin, 12353, Deutschland","Lisa-Tetzner-Grundschule, 12, Hasenhegerweg, Buckow, Neukölln, Berlin, 12353, Deutschland"
5294,1506,13.3546929,52.4855043,"Hauptstr. 27, 10827 Berlin, Hauptstraße, Rote Insel, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland","Hauptstr. 27, 10827 Berlin, Hauptstraße, Rote Insel, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland"
5295,259,13.3525429,52.4846046,"Timeless, 34, Hauptstraße, Rote Insel, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland","Timeless, 34, Hauptstraße, Rote Insel, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland"
5296,94,13.3117632,52.4786049,"3, Heidelberger Platz, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland","3, Heidelberger Platz, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland"
5297,651,13.3582623,52.486255,"1, Herbertstraße, Rote Insel, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland","1, Herbertstraße, Rote Insel, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland"
5298,1903,13.5051947,52.526319,"Herzbergstr. 79, 10365 Berlin, Herzbergstraße, Lichtenberg, Berlin, 10365, Deutschland","Herzbergstr. 79, 10365 Berlin, Herzbergstraße, Lichtenberg, Berlin, 10365, Deutschland"
5299,1835,13.5745717,52.5446835,"5, Hirschfelder Weg, Marzahn, Marzahn-Hellersdorf, Berlin, 12679, Deutschland","5, Hirschfelder Weg, Marzahn, Marzahn-Hellersdorf, Berlin, 12679, Deutschland"
5300,1690,13.2895889,52.4826258,"76, Hohenzollerndamm, Schmargendorf, Charlottenburg-Wilmersdorf, Berlin, 14199, Deutschland","76, Hohenzollerndamm, Schmargendorf, Charlottenburg-Wilmersdorf, Berlin, 14199, Deutschland"
5301,1771,13.330552,52.4647221,"17, Holsteinische Straße, Steglitz, Steglitz-Zehlendorf, Berlin, 12161, Deutschland","17, Holsteinische Straße, Steglitz, Steglitz-Zehlendorf, Berlin, 12161, Deutschland"
5302,1393,13.5253197,52.4890015,"10, Hönower Straße, Heimatviertel, Karlshorst, Lichtenberg, Berlin, 10318, Deutschland","10, Hönower Straße, Heimatviertel, Karlshorst, Lichtenberg, Berlin, 10318, Deutschland"
5303,1657,13.405820547431247,52.42016565,"Grundschule am Sandsteinweg, 2, Hornblendeweg, Buckow, Neukölln, Berlin, 12349, Deutschland","Grundschule am Sandsteinweg, 2, Hornblendeweg, Buckow, Neukölln, Berlin, 12349, Deutschland"
5304,963,13.3035967,52.4475476,"17, Hortensienstraße, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland","17, Hortensienstraße, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12203, Deutschland"
5305,1533,13.3430509,52.4518878,"Immenweg, Steglitz, Steglitz-Zehlendorf, Berlin, 12169, Deutschland","Immenweg, Steglitz, Steglitz-Zehlendorf, Berlin, 12169, Deutschland"
5306,374,13.3439081,52.4790516,"Italy Pizza, 4, Innsbrucker Platz, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland","Italy Pizza, 4, Innsbrucker Platz, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland"
5307,650,13.3569835,52.4869202,"Kaiser-Wilhelm-Platz, Rote Insel, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland","Kaiser-Wilhelm-Platz, Rote Insel, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland"
5308,970,13.3482436,52.4343621,"23, Kameradenweg, Lankwitz, Steglitz-Zehlendorf, Berlin, 12249, Deutschland","23, Kameradenweg, Lankwitz, Steglitz-Zehlendorf, Berlin, 12249, Deutschland"
5309,1758,13.418390468491124,52.52209335,"Werkstatt Haus der Statistik, 1, Karl-Marx-Allee, Mitte, Berlin, 10178, Deutschland","Werkstatt Haus der Statistik, 1, Karl-Marx-Allee, Mitte, Berlin, 10178, Deutschland"
5310,694,13.342991,52.4493424,"10, Karl-Stieler-Straße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland","10, Karl-Stieler-Straße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
5311,1852,13.3415572,52.4494565,"8a, Karl-Stieler-Straße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland","8a, Karl-Stieler-Straße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
5312,657,13.3431882,52.4491456,"9, Karl-Stieler-Straße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland","9, Karl-Stieler-Straße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
5313,312,13.3477902,52.4792117,"Telschow Versicherungsmakler, 25, Kärntener Straße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland","Telschow Versicherungsmakler, 25, Kärntener Straße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland"
5314,673,13.3423343,52.4498478,"1, Kellerstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland","1, Kellerstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
5315,1801,13.325518877598462,52.57338835,"67, Kienhorststraße, Reinickendorf, Berlin, 13403, Deutschland","67, Kienhorststraße, Reinickendorf, Berlin, 13403, Deutschland"
5316,1614,13.3285295,52.4501911,"34, Klingsorstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland","34, Klingsorstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
5317,1848,13.3910945,52.4469551,"9, Kollostraße, Mariendorf, Tempelhof-Schöneberg, Berlin, 12109, Deutschland","9, Kollostraße, Mariendorf, Tempelhof-Schöneberg, Berlin, 12109, Deutschland"
5318,645,13.3605694,52.4865835,"56, Kolonnenstraße, Rote Insel, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland","56, Kolonnenstraße, Rote Insel, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland"
5319,646,13.3594808,52.4865471,"61, Kolonnenstraße, Rote Insel, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland","61, Kolonnenstraße, Rote Insel, Schöneberg, Tempelhof-Schöneberg, Berlin, 10827, Deutschland"
5320,607,13.3855283,52.4896016,"Vorhair Nachhair, 78, Kreuzbergstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland","Vorhair Nachhair, 78, Kreuzbergstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10965, Deutschland"
5321,1565,13.339183,52.4230955,"Kurfürstenstraße, Lankwitz, Steglitz-Zehlendorf, Berlin, 12249, Deutschland","Kurfürstenstraße, Lankwitz, Steglitz-Zehlendorf, Berlin, 12249, Deutschland"
5322,1027,13.3141434,52.4700205,"Laubenheimer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland","Laubenheimer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland"
5323,1019,13.3146966,52.4697779,"28, Laubenheimer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland","28, Laubenheimer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland"
5324,151,13.3141434,52.4700205,"Laubenheimer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland","Laubenheimer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 14197, Deutschland"
5325,686,13.3364823,52.4632111,"Lauenburger Straße, Steglitz, Steglitz-Zehlendorf, Berlin, 12157, Deutschland","Lauenburger Straße, Steglitz, Steglitz-Zehlendorf, Berlin, 12157, Deutschland"
5326,1539,13.3444086357438,52.44218605,"Tennishalle, 37-39, Leonorenstraße, Lankwitz, Steglitz-Zehlendorf, Berlin, 12247, Deutschland","Tennishalle, 37-39, Leonorenstraße, Lankwitz, Steglitz-Zehlendorf, Berlin, 12247, Deutschland"
5327,1209,13.323235278376435,52.45403815,"92, Leydenallee, Steglitz, Steglitz-Zehlendorf, Berlin, 12165, Deutschland","92, Leydenallee, Steglitz, Steglitz-Zehlendorf, Berlin, 12165, Deutschland"
5328,702,13.349913,52.4493498,"Nahkauf, 29, Liebenowzeile, Südende, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland","Nahkauf, 29, Liebenowzeile, Südende, Steglitz, Steglitz-Zehlendorf, Berlin, 12167, Deutschland"
5329,900,13.32263398590382,52.46462485,"50, Markelstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland","50, Markelstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland"
5330,1629,13.3233437,52.4644053,"SALE E PANE, 52, Markelstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland","SALE E PANE, 52, Markelstraße, Steglitz, Steglitz-Zehlendorf, Berlin, 12163, Deutschland"
