id,web_id,longitude,latitude,location,complete_response
4385,1805,13.3150105,52.4411194,"Moltkestraße 32A, 12203 Berlin, Germany","[{'address_components': [{'long_name': '32A', 'short_name': '32A', 'types': ['street_number']}, {'long_name': 'Moltkestraße', 'short_name': 'Moltkestraße', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12203', 'short_name': '12203', 'types': ['postal_code']}], 'formatted_address': 'Moltkestraße 32A, 12203 Berlin, Germany', 'geometry': {'location': {'lat': 52.4411194, 'lng': 13.3150105}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.44246838029149, 'lng': 13.3163594802915}, 'southwest': {'lat': 52.43977041970849, 'lng': 13.3136615197085}}}, 'place_id': 'ChIJVZCXlvNaqEcRbVbIE5NQKNQ', 'plus_code': {'compound_code': 'C8R8+C2 Berlin, Germany', 'global_code': '9F4MC8R8+C2'}, 'types': ['street_address']}]"
4387,1268,13.368639,52.488339,"Monumentenstraße 32A, 10829 Berlin, Germany","[{'address_components': [{'long_name': '32A', 'short_name': '32A', 'types': ['street_number']}, {'long_name': 'Monumentenstraße', 'short_name': 'Monumentenstraße', 'types': ['route']}, {'long_name': 'Bezirk Tempelhof-Schöneberg', 'short_name': 'Bezirk Tempelhof-Schöneberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10829', 'short_name': '10829', 'types': ['postal_code']}], 'formatted_address': 'Monumentenstraße 32A, 10829 Berlin, Germany', 'geometry': {'location': {'lat': 52.488339, 'lng': 13.368639}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.48968798029149, 'lng': 13.3699879802915}, 'southwest': {'lat': 52.48699001970849, 'lng': 13.3672900197085}}}, 'place_id': 'ChIJXUxa7ztQqEcRxuyxfJ7ECQc', 'plus_code': {'compound_code': 'F9Q9+8F Berlin, Germany', 'global_code': '9F4MF9Q9+8F'}, 'types': ['street_address']}]"
4388,92,13.3053359,52.4751165,"Mecklenburgische Str. 57, 14197 Berlin, Germany","[{'address_components': [{'long_name': '57', 'short_name': '57', 'types': ['street_number']}, {'long_name': 'Mecklenburgische Straße', 'short_name': 'Mecklenburgische Str.', 'types': ['route']}, {'long_name': 'Bezirk Charlottenburg-Wilmersdorf', 'short_name': 'Bezirk Charlottenburg-Wilmersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '14197', 'short_name': '14197', 'types': ['postal_code']}], 'formatted_address': 'Mecklenburgische Str. 57, 14197 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.4758177, 'lng': 13.3055358}, 'southwest': {'lat': 52.4750047, 'lng': 13.304651}}, 'location': {'lat': 52.4751165, 'lng': 13.3053359}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4767601802915, 'lng': 13.3064423802915}, 'southwest': {'lat': 52.4740622197085, 'lng': 13.3037444197085}}}, 'place_id': 'ChIJJWUiI5tQqEcR6dVT7fqIcII', 'types': ['premise']}]"
4391,543,13.295896,52.4899325,"Orber Str. 17A, 14193 Berlin, Germany","[{'address_components': [{'long_name': '17A', 'short_name': '17A', 'types': ['street_number']}, {'long_name': 'Orber Straße', 'short_name': 'Orber Str.', 'types': ['route']}, {'long_name': 'Bezirk Charlottenburg-Wilmersdorf', 'short_name': 'Bezirk Charlottenburg-Wilmersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '14193', 'short_name': '14193', 'types': ['postal_code']}], 'formatted_address': 'Orber Str. 17A, 14193 Berlin, Germany', 'geometry': {'location': {'lat': 52.4899325, 'lng': 13.295896}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.49128148029151, 'lng': 13.2972449802915}, 'southwest': {'lat': 52.48858351970851, 'lng': 13.2945470197085}}}, 'place_id': 'ChIJfS9jj79QqEcRTh3UYe_Zc4g', 'plus_code': {'compound_code': 'F7QW+X9 Berlin, Germany', 'global_code': '9F4MF7QW+X9'}, 'types': ['street_address']}]"
4392,1927,13.3291804,52.3945548,"Osdorfer Str. 1, 14979 Großbeeren, Germany","[{'address_components': [{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Osdorfer Straße', 'short_name': 'Osdorfer Str.', 'types': ['route']}, {'long_name': 'Heinersdorf', 'short_name': 'Heinersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Großbeeren', 'short_name': 'Großbeeren', 'types': ['locality', 'political']}, {'long_name': 'Teltow-Fläming', 'short_name': 'Teltow-Fläming', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Brandenburg', 'short_name': 'BB', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '14979', 'short_name': '14979', 'types': ['postal_code']}], 'formatted_address': 'Osdorfer Str. 1, 14979 Großbeeren, Germany', 'geometry': {'location': {'lat': 52.3945548, 'lng': 13.3291804}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.3959037802915, 'lng': 13.3305293802915}, 'southwest': {'lat': 52.39320581970851, 'lng': 13.3278314197085}}}, 'place_id': 'ChIJaep_qkhbqEcRrlH9103Ud0k', 'plus_code': {'compound_code': '98VH+RM Grossbeeren, Germany', 'global_code': '9F4M98VH+RM'}, 'types': ['street_address']}]"
4393,976,13.3066139,52.49718360000001,"Paderborner Str. 2, 10709 Berlin, Germany","[{'address_components': [{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Paderborner Straße', 'short_name': 'Paderborner Str.', 'types': ['route']}, {'long_name': 'Bezirk Charlottenburg-Wilmersdorf', 'short_name': 'Bezirk Charlottenburg-Wilmersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10709', 'short_name': '10709', 'types': ['postal_code']}], 'formatted_address': 'Paderborner Str. 2, 10709 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.4975817, 'lng': 13.3068433}, 'southwest': {'lat': 52.4970862, 'lng': 13.3063453}}, 'location': {'lat': 52.49718360000001, 'lng': 13.3066139}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.49868293029149, 'lng': 13.3079432802915}, 'southwest': {'lat': 52.4959849697085, 'lng': 13.3052453197085}}}, 'place_id': 'ChIJtakm_uhQqEcROmY5iAcjf_w', 'types': ['premise']}]"
4394,415,13.3063907,52.4974638,"Paderborner Str. 2B, 10709 Berlin, Germany","[{'address_components': [{'long_name': '2B', 'short_name': '2B', 'types': ['street_number']}, {'long_name': 'Paderborner Straße', 'short_name': 'Paderborner Str.', 'types': ['route']}, {'long_name': 'Bezirk Charlottenburg-Wilmersdorf', 'short_name': 'Bezirk Charlottenburg-Wilmersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10709', 'short_name': '10709', 'types': ['postal_code']}], 'formatted_address': 'Paderborner Str. 2B, 10709 Berlin, Germany', 'geometry': {'location': {'lat': 52.4974638, 'lng': 13.3063907}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4988127802915, 'lng': 13.3077396802915}, 'southwest': {'lat': 52.4961148197085, 'lng': 13.3050417197085}}}, 'place_id': 'ChIJc1qF_-hQqEcRLojTbJ4rEok', 'plus_code': {'compound_code': 'F8W4+XH Berlin, Germany', 'global_code': '9F4MF8W4+XH'}, 'types': ['street_address']}]"
4395,417,13.3057437,52.49705760000001,"Paderborner Str. 5, 10709 Berlin, Germany","[{'address_components': [{'long_name': '5', 'short_name': '5', 'types': ['street_number']}, {'long_name': 'Paderborner Straße', 'short_name': 'Paderborner Str.', 'types': ['route']}, {'long_name': 'Bezirk Charlottenburg-Wilmersdorf', 'short_name': 'Bezirk Charlottenburg-Wilmersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10709', 'short_name': '10709', 'types': ['postal_code']}], 'formatted_address': 'Paderborner Str. 5, 10709 Berlin, Germany', 'geometry': {'location': {'lat': 52.49705760000001, 'lng': 13.3057437}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.49840658029151, 'lng': 13.3070926802915}, 'southwest': {'lat': 52.49570861970851, 'lng': 13.3043947197085}}}, 'place_id': 'ChIJS4peqelQqEcR6Y9fM5ZyZvQ', 'plus_code': {'compound_code': 'F8W4+R7 Berlin, Germany', 'global_code': '9F4MF8W4+R7'}, 'types': ['street_address']}]"
4396,1612,13.3163921,52.4813071,"Paretzer Str. 10A, 10713 Berlin, Germany","[{'address_components': [{'long_name': '10A', 'short_name': '10A', 'types': ['street_number']}, {'long_name': 'Paretzer Straße', 'short_name': 'Paretzer Str.', 'types': ['route']}, {'long_name': 'Bezirk Charlottenburg-Wilmersdorf', 'short_name': 'Bezirk Charlottenburg-Wilmersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10713', 'short_name': '10713', 'types': ['postal_code']}], 'formatted_address': 'Paretzer Str. 10A, 10713 Berlin, Germany', 'geometry': {'location': {'lat': 52.4813071, 'lng': 13.3163921}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.48265608029149, 'lng': 13.3177410802915}, 'southwest': {'lat': 52.47995811970849, 'lng': 13.3150431197085}}}, 'place_id': 'ChIJM81ix45QqEcRhoAkWn5o60o', 'plus_code': {'compound_code': 'F8J8+GH Berlin, Germany', 'global_code': '9F4MF8J8+GH'}, 'types': ['street_address']}]"
4399,409,13.30776,52.49628,"Ravensberger Str. 1, 10709 Berlin, Germany","[{'address_components': [{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Ravensberger Straße', 'short_name': 'Ravensberger Str.', 'types': ['route']}, {'long_name': 'Bezirk Charlottenburg-Wilmersdorf', 'short_name': 'Bezirk Charlottenburg-Wilmersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10709', 'short_name': '10709', 'types': ['postal_code']}], 'formatted_address': 'Ravensberger Str. 1, 10709 Berlin, Germany', 'geometry': {'location': {'lat': 52.49628, 'lng': 13.30776}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4976289802915, 'lng': 13.3091089802915}, 'southwest': {'lat': 52.4949310197085, 'lng': 13.3064110197085}}}, 'place_id': 'ChIJdS6RPelQqEcRaRUlk8x0cEI', 'plus_code': {'compound_code': 'F8W5+G4 Berlin, Germany', 'global_code': '9F4MF8W5+G4'}, 'types': ['street_address']}]"
4401,549,13.2701017,52.5110553,"Reichsstraße 4, 14052 Berlin, Germany","[{'address_components': [{'long_name': '4', 'short_name': '4', 'types': ['street_number']}, {'long_name': 'Reichsstraße', 'short_name': 'Reichsstraße', 'types': ['route']}, {'long_name': 'Bezirk Charlottenburg-Wilmersdorf', 'short_name': 'Bezirk Charlottenburg-Wilmersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '14052', 'short_name': '14052', 'types': ['postal_code']}], 'formatted_address': 'Reichsstraße 4, 14052 Berlin, Germany', 'geometry': {'location': {'lat': 52.5110553, 'lng': 13.2701017}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.51240428029149, 'lng': 13.2714506802915}, 'southwest': {'lat': 52.5097063197085, 'lng': 13.2687527197085}}}, 'place_id': 'ChIJezgTZClXqEcRg4Bru6XrnK4', 'plus_code': {'compound_code': 'G76C+C2 Berlin, Germany', 'global_code': '9F4MG76C+C2'}, 'types': ['street_address']}]"
4402,913,13.2848327,52.5106824,"Rognitzstraße 11, 14059 Berlin, Germany","[{'address_components': [{'long_name': '11', 'short_name': '11', 'types': ['street_number']}, {'long_name': 'Rognitzstraße', 'short_name': 'Rognitzstraße', 'types': ['route']}, {'long_name': 'Bezirk Charlottenburg-Wilmersdorf', 'short_name': 'Bezirk Charlottenburg-Wilmersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '14059', 'short_name': '14059', 'types': ['postal_code']}], 'formatted_address': 'Rognitzstraße 11, 14059 Berlin, Germany', 'geometry': {'location': {'lat': 52.5106824, 'lng': 13.2848327}, 'location_type': 'RANGE_INTERPOLATED', 'viewport': {'northeast': {'lat': 52.5120313802915, 'lng': 13.2861816802915}, 'southwest': {'lat': 52.5093334197085, 'lng': 13.2834837197085}}}, 'place_id': 'EihSb2duaXR6c3RyYcOfZSAxMSwgMTQwNTkgQmVybGluLCBHZXJtYW55IhoSGAoUChIJJ-JhzdVQqEcR88kXiqoQszcQCw', 'types': ['street_address']}]"
4403,469,13.3498338,52.4902697,"Rosenheimer Str. 37, 10781 Berlin, Germany","[{'address_components': [{'long_name': '37', 'short_name': '37', 'types': ['street_number']}, {'long_name': 'Rosenheimer Straße', 'short_name': 'Rosenheimer Str.', 'types': ['route']}, {'long_name': 'Bezirk Tempelhof-Schöneberg', 'short_name': 'Bezirk Tempelhof-Schöneberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10781', 'short_name': '10781', 'types': ['postal_code']}], 'formatted_address': 'Rosenheimer Str. 37, 10781 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.49034169999999, 'lng': 13.3499381}, 'southwest': {'lat': 52.4901601, 'lng': 13.3496908}}, 'location': {'lat': 52.4902697, 'lng': 13.3498338}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4915998802915, 'lng': 13.3511634302915}, 'southwest': {'lat': 52.4889019197085, 'lng': 13.3484654697085}}}, 'place_id': 'ChIJz24Ye0RQqEcRppFkPd9wTwY', 'types': ['premise']}]"
4404,934,13.3449637,52.4624652,"Rubensstraße 125, 12157 Berlin, Germany","[{'address_components': [{'long_name': '125', 'short_name': '125', 'types': ['street_number']}, {'long_name': 'Rubensstraße', 'short_name': 'Rubensstraße', 'types': ['route']}, {'long_name': 'Bezirk Tempelhof-Schöneberg', 'short_name': 'Bezirk Tempelhof-Schöneberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12157', 'short_name': '12157', 'types': ['postal_code']}], 'formatted_address': 'Rubensstraße 125, 12157 Berlin, Germany', 'geometry': {'location': {'lat': 52.4624652, 'lng': 13.3449637}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.46381418029149, 'lng': 13.3463126802915}, 'southwest': {'lat': 52.4611162197085, 'lng': 13.3436147197085}}}, 'place_id': 'ChIJV-E73Z9aqEcR5J3fS6sDuuE', 'plus_code': {'compound_code': 'F86V+XX Berlin, Germany', 'global_code': '9F4MF86V+XX'}, 'types': ['street_address']}]"
4405,144,13.3140121,52.4725829,"Rüdesheimer Str. 10A, 14197 Berlin, Germany","[{'address_components': [{'long_name': '10A', 'short_name': '10A', 'types': ['street_number']}, {'long_name': 'Rüdesheimer Straße', 'short_name': 'Rüdesheimer Str.', 'types': ['route']}, {'long_name': 'Bezirk Charlottenburg-Wilmersdorf', 'short_name': 'Bezirk Charlottenburg-Wilmersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '14197', 'short_name': '14197', 'types': ['postal_code']}], 'formatted_address': 'Rüdesheimer Str. 10A, 14197 Berlin, Germany', 'geometry': {'location': {'lat': 52.4725829, 'lng': 13.3140121}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4739318802915, 'lng': 13.3153610802915}, 'southwest': {'lat': 52.4712339197085, 'lng': 13.3126631197085}}}, 'place_id': 'ChIJ25Ejr4ZQqEcRqAJQIUnRyVs', 'plus_code': {'compound_code': 'F8F7+2J Berlin, Germany', 'global_code': '9F4MF8F7+2J'}, 'types': ['street_address']}]"
4406,924,13.31153,52.48157,"Rudolstädter Str. 12, 10713 Berlin, Germany","[{'address_components': [{'long_name': '12', 'short_name': '12', 'types': ['street_number']}, {'long_name': 'Rudolstädter Straße', 'short_name': 'Rudolstädter Str.', 'types': ['route']}, {'long_name': 'Bezirk Charlottenburg-Wilmersdorf', 'short_name': 'Bezirk Charlottenburg-Wilmersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10713', 'short_name': '10713', 'types': ['postal_code']}], 'formatted_address': 'Rudolstädter Str. 12, 10713 Berlin, Germany', 'geometry': {'location': {'lat': 52.48157, 'lng': 13.31153}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.48291898029149, 'lng': 13.3128789802915}, 'southwest': {'lat': 52.4802210197085, 'lng': 13.3101810197085}}}, 'place_id': 'ChIJeaMYPI5QqEcRxnHpnHaxKD8', 'plus_code': {'compound_code': 'F8J6+JJ Berlin, Germany', 'global_code': '9F4MF8J6+JJ'}, 'types': ['street_address']}]"
4407,935,13.3381764,52.4627692,"Sachsenwaldstraße 10, 12157 Berlin, Germany","[{'address_components': [{'long_name': '10', 'short_name': '10', 'types': ['street_number']}, {'long_name': 'Sachsenwaldstraße', 'short_name': 'Sachsenwaldstraße', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12157', 'short_name': '12157', 'types': ['postal_code']}], 'formatted_address': 'Sachsenwaldstraße 10, 12157 Berlin, Germany', 'geometry': {'location': {'lat': 52.4627692, 'lng': 13.3381764}, 'location_type': 'RANGE_INTERPOLATED', 'viewport': {'northeast': {'lat': 52.46411818029149, 'lng': 13.3395253802915}, 'southwest': {'lat': 52.4614202197085, 'lng': 13.3368274197085}}}, 'place_id': 'EixTYWNoc2Vud2FsZHN0cmHDn2UgMTAsIDEyMTU3IEJlcmxpbiwgR2VybWFueSIaEhgKFAoSCW8H4OidWqhHEYFn_BDKP0ZuEAo', 'types': ['street_address']}]"
4408,504,13.4100818,52.5316019,"c/o Meinblau Pfefferberg Haus 5, Christinenstraße 18-19, 10119 Berlin, Germany","[{'address_components': [{'long_name': '18-19', 'short_name': '18-19', 'types': ['street_number']}, {'long_name': 'Christinenstraße', 'short_name': 'Christinenstraße', 'types': ['route']}, {'long_name': 'Bezirk Pankow', 'short_name': 'Bezirk Pankow', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10119', 'short_name': '10119', 'types': ['postal_code']}], 'formatted_address': 'c/o Meinblau Pfefferberg Haus 5, Christinenstraße 18-19, 10119 Berlin, Germany', 'geometry': {'location': {'lat': 52.5316019, 'lng': 13.4100818}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.53295088029149, 'lng': 13.4114307802915}, 'southwest': {'lat': 52.5302529197085, 'lng': 13.4087328197085}}}, 'place_id': 'ChIJtV989OtRqEcRAlCwbRCcrXE', 'plus_code': {'compound_code': 'GCJ6+J2 Berlin, Germany', 'global_code': '9F4MGCJ6+J2'}, 'types': ['art_gallery', 'establishment', 'point_of_interest']}]"
4409,721,13.3398068,52.46303169999999,"Sachsenwaldstraße 6, 12157 Berlin, Germany","[{'address_components': [{'long_name': '6', 'short_name': '6', 'types': ['street_number']}, {'long_name': 'Sachsenwaldstraße', 'short_name': 'Sachsenwaldstraße', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12157', 'short_name': '12157', 'types': ['postal_code']}], 'formatted_address': 'Sachsenwaldstraße 6, 12157 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.4630926, 'lng': 13.339972}, 'southwest': {'lat': 52.4629538, 'lng': 13.3396816}}, 'location': {'lat': 52.46303169999999, 'lng': 13.3398068}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4643721802915, 'lng': 13.3411757802915}, 'southwest': {'lat': 52.46167421970851, 'lng': 13.3384778197085}}}, 'place_id': 'ChIJESnFB55aqEcROjtk-_iAaB0', 'types': ['premise']}]"
4410,541,13.2937,52.48987,"Salzbrunner Str. 11, 14193 Berlin, Germany","[{'address_components': [{'long_name': '11', 'short_name': '11', 'types': ['street_number']}, {'long_name': 'Salzbrunner Straße', 'short_name': 'Salzbrunner Str.', 'types': ['route']}, {'long_name': 'Bezirk Charlottenburg-Wilmersdorf', 'short_name': 'Bezirk Charlottenburg-Wilmersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '14193', 'short_name': '14193', 'types': ['postal_code']}], 'formatted_address': 'Salzbrunner Str. 11, 14193 Berlin, Germany', 'geometry': {'location': {'lat': 52.48987, 'lng': 13.2937}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4912189802915, 'lng': 13.2950489802915}, 'southwest': {'lat': 52.4885210197085, 'lng': 13.2923510197085}}}, 'place_id': 'ChIJD22hb79QqEcRSISyBKhAQBs', 'plus_code': {'compound_code': 'F7QV+WF Berlin, Germany', 'global_code': '9F4MF7QV+WF'}, 'types': ['street_address']}]"
4412,872,13.4743533,52.52067169999999,"Scheffelstraße 14, 10367 Berlin, Germany","[{'address_components': [{'long_name': '14', 'short_name': '14', 'types': ['street_number']}, {'long_name': 'Scheffelstraße', 'short_name': 'Scheffelstraße', 'types': ['route']}, {'long_name': 'Bezirk Lichtenberg', 'short_name': 'Bezirk Lichtenberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10367', 'short_name': '10367', 'types': ['postal_code']}], 'formatted_address': 'Scheffelstraße 14, 10367 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.5207428, 'lng': 13.474366}, 'southwest': {'lat': 52.5206083, 'lng': 13.4740781}}, 'location': {'lat': 52.52067169999999, 'lng': 13.4743533}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.5220245302915, 'lng': 13.4755710302915}, 'southwest': {'lat': 52.5193265697085, 'lng': 13.4728730697085}}}, 'place_id': 'ChIJJ5PJF4lOqEcRch5OlDH5g5Y', 'types': ['premise']}]"
