web_id,gb__id,gb__web_id,gb__bezirk,gb__plz,gb__ort,gb__strasse,gb__anhang,gb__erstbeobachtung,gb__beschreibung,gb__besonderes,gb__checksum,gb__update_date,gb__new,gb__mauersegler,gb__kontrolle,gb__sperling,gb__ersatz,gb__schwalbe,gb__wichtig,gb__star,gb__sanierung,gb__fledermaus,gb__verloren,gb__andere,gb__noSpecies,gb__is_test,osm__id,osm__web_id,osm__longitude,osm__latitude,osm__location,osm__complete_response,google__id,google__web_id,google__longitude,google__latitude,google__location,google__complete_response
1964,2582,1964,"Neukölln, Gropiusstadt",12351,Berlin,"Fritz-Erler-Allee 86, Walter-Gropius-Schule",,2018-07-01 00:00:00,"Walter-Gropius-Schule

2018-07: keine Einflüge
","Sanierung 2017, 2018, 2019, 2020; Sanitär usw. 2. BA, Erneuerung Dächer, Dach Mobilbau

Stichworte: Schulsanierung Schulsanierungskartierungsliste",187c37697dca6a564fc9522452cc837aa1e72fe6453fda1e573e132f,2026-01-24 18:09:46,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2535,1964,13.463461,52.4293403,"86, Fritz-Erler-Allee, Gropiusstadt, Neukölln, 12351, Deutschland","86, Fritz-Erler-Allee, Gropiusstadt, Neukölln, 12351, Deutschland",2535,1964,13.46355,52.42934,"Fritz-Erler-Allee 86, 12351 Berlin, Germany","[{'address_components': [{'long_name': '86', 'short_name': '86', 'types': ['street_number']}, {'long_name': 'Fritz-Erler-Allee', 'short_name': 'Fritz-Erler-Allee', 'types': ['route']}, {'long_name': 'Bezirk Neukölln', 'short_name': 'Bezirk Neukölln', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12351', 'short_name': '12351', 'types': ['postal_code']}], 'formatted_address': 'Fritz-Erler-Allee 86, 12351 Berlin, Germany', 'geometry': {'location': {'lat': 52.42934, 'lng': 13.46355}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.43068898029149, 'lng': 13.4648989802915}, 'southwest': {'lat': 52.42799101970849, 'lng': 13.4622010197085}}}, 'place_id': 'ChIJ0VgSlOlFqEcRUzV3d5kx6mU', 'plus_code': {'compound_code': 'CFH7+PC Berlin, Germany', 'global_code': '9F4MCFH7+PC'}, 'types': ['street_address']}]"
1965,2583,1965,"Neukölln, Britz",12351,Berlin,"Tischlerzeile 34, Wetzlar-Schule",,unbekannt,"Wetzlar-Grundschule (grünes Umfeld)

Bisher keine Beobachtungen



","Sanierung 2018-2020: Verschieden Maßnahmen, Sanierung Eternitdächer (2018-2020), Sporthalle Sanierung, Herstellung von Barrierefreiheit

Stichworte: Schulsanierung Sanierung Schule Schulsanierungskartierungsliste",cb63b775df72edb4e44d306a78549fbfd5e1fde5a72eb3e51209f897,2026-01-24 18:09:46,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2536,1965,13.4433017,52.4309329,"34, Tischlerzeile, Britz, Neukölln, 12351, Deutschland","34, Tischlerzeile, Britz, Neukölln, 12351, Deutschland",2536,1965,13.44294,52.43092,"Tischlerzeile 34, 12351 Berlin, Germany","[{'address_components': [{'long_name': '34', 'short_name': '34', 'types': ['street_number']}, {'long_name': 'Tischlerzeile', 'short_name': 'Tischlerzeile', 'types': ['route']}, {'long_name': 'Bezirk Neukölln', 'short_name': 'Bezirk Neukölln', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12351', 'short_name': '12351', 'types': ['postal_code']}], 'formatted_address': 'Tischlerzeile 34, 12351 Berlin, Germany', 'geometry': {'location': {'lat': 52.43092, 'lng': 13.44294}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4322689802915, 'lng': 13.4442889802915}, 'southwest': {'lat': 52.4295710197085, 'lng': 13.4415910197085}}}, 'place_id': 'ChIJr_dkzpdFqEcRn6daKiy-lVc', 'plus_code': {'compound_code': 'CCJV+95 Berlin, Germany', 'global_code': '9F4MCCJV+95'}, 'types': ['street_address']}]"
1978,2584,1978,"Tempelhof-Schöneberg, Friedenau",12161,Berlin,"Goßlerstr. 13-15, Paul-Natorp-Gymnasium",,unbekannt,"Paul-Natorp-Schule

ohne Datum: Hauptgebäude saniert, Fassade, Dach neu. An der Turnhalle keinerlei Einflug gesehen, kaum Möglichkeiten zum Brüten wegen komplett glatter Fassade (ähnlich Plattenbau), Schlitze zwischen den Platten verfugt.
","Sanierung 2016-2017; Fassade und Fenster, Umbau Sporthalle

Stichworte: Schulsanierung Sanierung Schule Schulsanierungskartierungsliste
",f1ba831b3f3e4a36b4dce70ecde7e1629adbf09f992f5239857f9894,2026-01-24 18:09:49,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2179,1978,13.322930842674182,52.4695572,"13-15, Goßlerstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland","13-15, Goßlerstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland",2179,1978,13.32431,52.46939,"Goßlerstraße 13-15, 12161 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '13-15', 'short_name': '13-15', 'types': ['street_number']}, {'long_name': 'Goßlerstraße', 'short_name': 'Goßlerstraße', 'types': ['route']}, {'long_name': 'Bezirk Tempelhof-Schöneberg', 'short_name': 'Bezirk Tempelhof-Schöneberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12161', 'short_name': '12161', 'types': ['postal_code']}], 'formatted_address': 'Goßlerstraße 13-15, 12161 Berlin, Germany', 'geometry': {'location': {'lat': 52.46939, 'lng': 13.32431}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4707389802915, 'lng': 13.3256589802915}, 'southwest': {'lat': 52.4680410197085, 'lng': 13.3229610197085}}}, 'place_id': 'ChIJoV2S8n5QqEcRCGHltl1mx1I', 'plus_code': {'compound_code': 'F89F+QP Berlin, Germany', 'global_code': '9F4MF89F+QP'}, 'types': ['street_address']}]"
1979,2585,1979,"Tempelhof-Schöneberg, Lichtenrade",12309,Berlin,"Nahariyastr. 13, Nahariya-Schule",,2018-01-24 00:00:00,"Nahariyaschule, Nahariya-Grundschule

2018: Keine Spuren von Gebäudebrütern gefunden
","Sanierung 2019-2020, Sporthalle

Stichworte: Schulsanierung Sanierung Schule Schulsanierungskartierungsliste",4f75213766649fc1b92831149d3407fe68c4f58fc57f03838e7bd2e6,2026-01-24 18:09:50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5419,1979,13.41877653845673,52.39129475,"Nahariya-Grundschule, 13, Nahariyastraße, Lichtenrade, Tempelhof-Schöneberg, Berlin, 12309, Deutschland","Nahariya-Grundschule, 13, Nahariyastraße, Lichtenrade, Tempelhof-Schöneberg, Berlin, 12309, Deutschland",5419,1979,13.4194222,52.390851,"Nahariyastraße 13, 12309 Berlin, Germany","[{'address_components': [{'long_name': '13', 'short_name': '13', 'types': ['street_number']}, {'long_name': 'Nahariyastraße', 'short_name': 'Nahariyastraße', 'types': ['route']}, {'long_name': 'Bezirk Tempelhof-Schöneberg', 'short_name': 'Bezirk Tempelhof-Schöneberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Kreisfreie Stadt Berlin', 'short_name': 'Kreisfreie Stadt Berlin', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Berlin', 'short_name': 'BE', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12309', 'short_name': '12309', 'types': ['postal_code']}], 'formatted_address': 'Nahariyastraße 13, 12309 Berlin, Germany', 'geometry': {'location': {'lat': 52.390851, 'lng': 13.4194222}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.39219998029149, 'lng': 13.4207711802915}, 'southwest': {'lat': 52.3895020197085, 'lng': 13.4180732197085}}}, 'place_id': 'ChIJq9roNV1EqEcRbnntqpcKX6I', 'plus_code': {'compound_code': '9CR9+8Q Berlin, Germany', 'global_code': '9F4M9CR9+8Q'}, 'types': ['street_address']}]"
1980,2586,1980,Tempelhof-Schöneberg,14197,Berlin,"Offenbacher Str. 5a, Ruppin-Grundschule",,unbekannt,"

","Gesamtsanierung (2022-2025) Fassade 2. u.3. BA, Sanierung Dach (2018-2019)

Stichworte: Schulsanierung Sanierung Schule Schulsanierungskartierungsliste
",219053908f6ff3dda47c476810a6eab65a796e0830177cff1c618f64,2026-01-24 18:09:50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2181,1980,13.3211163,52.4752277,"5a, Offenbacher Straße, Friedenau, Tempelhof-Schöneberg, Charlottenburg-Wilmersdorf, 14197, Deutschland","5a, Offenbacher Straße, Friedenau, Tempelhof-Schöneberg, Charlottenburg-Wilmersdorf, 14197, Deutschland",2181,1980,13.32137,52.47537999999999,"Offenbacher Str. 5A, 14197 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '5A', 'short_name': '5A', 'types': ['street_number']}, {'long_name': 'Offenbacher Straße', 'short_name': 'Offenbacher Str.', 'types': ['route']}, {'long_name': 'Bezirk Tempelhof-Schöneberg', 'short_name': 'Bezirk Tempelhof-Schöneberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '14197', 'short_name': '14197', 'types': ['postal_code']}], 'formatted_address': 'Offenbacher Str. 5A, 14197 Berlin, Germany', 'geometry': {'location': {'lat': 52.47537999999999, 'lng': 13.32137}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.47672898029149, 'lng': 13.3227189802915}, 'southwest': {'lat': 52.4740310197085, 'lng': 13.3200210197085}}}, 'place_id': 'ChIJQYoZ7YdQqEcRJjHISKZ0dRE', 'plus_code': {'compound_code': 'F8GC+5G Berlin, Germany', 'global_code': '9F4MF8GC+5G'}, 'types': ['street_address']}]"
1981,2587,1981,"Tempelhof-Schöneberg, Friedenau",12161,Berlin,"Illstr. 4-6, Fläming-Grundschule",,unbekannt,"Fläming-Grundschule

ohne Jahr/Mai: Plattenbau mit flachem Dach, kaum Einflugmöglichkeiten; ebenso Turnhalle; höchstens Fledermäuse in den Spalten zwischen den Platten möglich; keine Einflüge beobachtet
","Gesamtsanierung 2026

Stichworte: Schulsanierung Sanierung Schule Schulsanierungskartierungsliste",3677f455e19bd1f9d6830ab4097d2a5f96c9f1a55ab849922b8b7fda,2026-01-24 18:09:50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2182,1981,13.3327546,52.4686518,"Illstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland","Illstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland",2182,1981,13.3336295,52.4676325,"Illstraße 4, 12161 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '4', 'short_name': '4', 'types': ['street_number']}, {'long_name': 'Illstraße', 'short_name': 'Illstraße', 'types': ['route']}, {'long_name': 'Bezirk Tempelhof-Schöneberg', 'short_name': 'Bezirk Tempelhof-Schöneberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12161', 'short_name': '12161', 'types': ['postal_code']}], 'formatted_address': 'Illstraße 4, 12161 Berlin, Germany', 'geometry': {'location': {'lat': 52.4676325, 'lng': 13.3336295}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4689814802915, 'lng': 13.3349784802915}, 'southwest': {'lat': 52.4662835197085, 'lng': 13.3322805197085}}}, 'place_id': 'ChIJ0QqvwXlQqEcRSxaCxiM682k', 'plus_code': {'compound_code': 'F89M+3F Berlin, Germany', 'global_code': '9F4MF89M+3F'}, 'types': ['street_address']}]"
2014,2588,2014,Wilmersdorf,14199,Berlin,"Kranzer Str. 3, ISS Wilmersdorf",,2018-01-24 00:00:00,"Schulsanierung ISS Wilmersdorf

Gutachter begleitet den Bau, Ersatzmaßnahmen geplant

","geplante Sanierung: Neubau Sporthalle, Sanierung Dach, Fenster, Fassade (2020)
2018-2020",8cd71446a7fa5841ceea152ffeb6bbeabbc6ef00a377a0ad405377c5,2026-01-24 18:09:58,1,0,0,0,1,0,0,0,1,0,0,0,1,0,5429,2014,13.293454817424577,52.48279035,"Sekundarschule Wilmersdorf, 3, Kranzer Straße, Schmargendorf, Charlottenburg-Wilmersdorf, Berlin, 14199, Deutschland","Sekundarschule Wilmersdorf, 3, Kranzer Straße, Schmargendorf, Charlottenburg-Wilmersdorf, Berlin, 14199, Deutschland",5429,2014,13.2961601,52.4827901,"Kranzer Str. 3, 14199 Berlin, Germany","[{'address_components': [{'long_name': '3', 'short_name': '3', 'types': ['street_number']}, {'long_name': 'Kranzer Straße', 'short_name': 'Kranzer Str.', 'types': ['route']}, {'long_name': 'Bezirk Charlottenburg-Wilmersdorf', 'short_name': 'Bezirk Charlottenburg-Wilmersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Kreisfreie Stadt Berlin', 'short_name': 'Kreisfreie Stadt Berlin', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Berlin', 'short_name': 'BE', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '14199', 'short_name': '14199', 'types': ['postal_code']}], 'formatted_address': 'Kranzer Str. 3, 14199 Berlin, Germany', 'geometry': {'location': {'lat': 52.4827901, 'lng': 13.2961601}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4841390802915, 'lng': 13.2975090802915}, 'southwest': {'lat': 52.4814411197085, 'lng': 13.2948111197085}}}, 'place_id': 'ChIJoxq8L5ZQqEcRoRcpg-2asyw', 'plus_code': {'compound_code': 'F7MW+4F Berlin, Germany', 'global_code': '9F4MF7MW+4F'}, 'types': ['street_address']}]"
2015,2589,2015,Charlottenburg-Wilmersdorf,10713,Berlin,"Blissestr. 22, Friedrich-Ebert-Gymnasium",,2018-01-24 00:00:00,"Schulsanierung Friedrich-Ebert-Gymnasium

Bau wird von Anfang an begleitet, Ersatzmaßnahmen geplant","geplante Sanierung: 2018-2019: Fenster, Dach, Fassade
2020: Fortführung Gerüstbau, Dachdeckung",6760e2f7fcf7fe4323007efa7ac5fcdab742d58575f366507e4e2a92,2026-01-24 18:09:58,1,0,0,0,1,0,0,0,1,0,0,0,1,0,5430,2015,13.319477048224702,52.48459595,"Peter-A.-Silbermann-Schule (Berliner Abendgymnasium für Berufstätige), 22, Blissestraße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10713, Deutschland","Peter-A.-Silbermann-Schule (Berliner Abendgymnasium für Berufstätige), 22, Blissestraße, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10713, Deutschland",5430,2015,13.3194275,52.4844428,"Blissestraße 22, 10713 Berlin, Germany","[{'address_components': [{'long_name': '22', 'short_name': '22', 'types': ['street_number']}, {'long_name': 'Blissestraße', 'short_name': 'Blissestraße', 'types': ['route']}, {'long_name': 'Bezirk Charlottenburg-Wilmersdorf', 'short_name': 'Bezirk Charlottenburg-Wilmersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Kreisfreie Stadt Berlin', 'short_name': 'Kreisfreie Stadt Berlin', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Berlin', 'short_name': 'BE', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10713', 'short_name': '10713', 'types': ['postal_code']}], 'formatted_address': 'Blissestraße 22, 10713 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.4850278, 'lng': 13.3196238}, 'southwest': {'lat': 52.4841917, 'lng': 13.3189416}}, 'location': {'lat': 52.4844428, 'lng': 13.3194275}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.48595873029149, 'lng': 13.3206316802915}, 'southwest': {'lat': 52.48326076970849, 'lng': 13.3179337197085}}}, 'place_id': 'ChIJXeteh4tQqEcRavLrw7M-HjY', 'types': ['premise']}]"
2019,2590,2019,Zehlendorf,14195,Berlin,"Bachstelzenweg 2-8, Erich-Kästner-Grundschule",,2018-07-02 00:00:00,"Schulsanierung Erich-Kästner-Grundschule (Nachkriegsbau)

2018-06: Schulgebäude u. Hort: keine Sichtungen von Gebäudebrütern, einige Fledermäuse im Flug in der Nähe
","geplante Sanierung (2018, 2020, 2022-2024): Gesamtsanierung (2022-2024), Sanierung Dachfläche über Hort (2018)
2020: Schulgebäude",f82c497e8dfd77366f0c6b4bd5d71e5057d53bb3620d563b9ec4a501,2026-01-24 18:09:59,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3824,2019,13.284259145817751,52.45802805,"Erich-Kästner-Grundschule, 2-8, Bachstelzenweg, Dahlem, Steglitz-Zehlendorf, Berlin, 14195, Deutschland","Erich-Kästner-Grundschule, 2-8, Bachstelzenweg, Dahlem, Steglitz-Zehlendorf, Berlin, 14195, Deutschland",3824,2019,13.2831987,52.4581405,"Bachstelzenweg 2, 14195 Berlin, Germany","[{'address_components': [{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Bachstelzenweg', 'short_name': 'Bachstelzenweg', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '14195', 'short_name': '14195', 'types': ['postal_code']}], 'formatted_address': 'Bachstelzenweg 2, 14195 Berlin, Germany', 'geometry': {'location': {'lat': 52.4581405, 'lng': 13.2831987}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4594894802915, 'lng': 13.2845476802915}, 'southwest': {'lat': 52.4567915197085, 'lng': 13.2818497197085}}}, 'place_id': 'ChIJVQPStBJaqEcReGSyF-a7NBs', 'plus_code': {'compound_code': 'F75M+77 Berlin, Germany', 'global_code': '9F4MF75M+77'}, 'types': ['street_address']}]"
2020,2591,2020,"Steglitz-Zehlendorf, Dahlem",14195,Berlin,"Molsheimer Str. 7, Mühlenau-Grundschule",,2018-01-24 00:00:00,"Schulsanierung Mühlenau-Grundschule (Altbau und Nachkriegsbau)

2018: keine Einflüge gefunden, glatte Fassade ohne Löcher
Schule ist bereits saniert, Ersatzmaßnahmen nicht erkennbar","geplante Sanierung: Gesamtsanierung Schulgebäude und Schulhof (ursprünglich: 2022-2025, neu: 2020)",ec2c50ec55d370d4a98de2c80c8c8a9b40d7802779ad9cdd04801497,2026-01-24 18:09:59,1,0,0,0,0,0,0,0,1,0,0,0,1,0,5432,2020,13.2761119,52.4431028,"7, Molsheimer Straße, Dahlem, Steglitz-Zehlendorf, Berlin, 14195, Deutschland","7, Molsheimer Straße, Dahlem, Steglitz-Zehlendorf, Berlin, 14195, Deutschland",5432,2020,13.2762216,52.4434287,"Molsheimer Str. 7, 14195 Berlin, Germany","[{'address_components': [{'long_name': '7', 'short_name': '7', 'types': ['street_number']}, {'long_name': 'Molsheimer Straße', 'short_name': 'Molsheimer Str.', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Kreisfreie Stadt Berlin', 'short_name': 'Kreisfreie Stadt Berlin', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Berlin', 'short_name': 'BE', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '14195', 'short_name': '14195', 'types': ['postal_code']}], 'formatted_address': 'Molsheimer Str. 7, 14195 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.44389409999999, 'lng': 13.2765904}, 'southwest': {'lat': 52.44308669999999, 'lng': 13.2756028}}, 'location': {'lat': 52.4434287, 'lng': 13.2762216}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.44483938029149, 'lng': 13.2774455802915}, 'southwest': {'lat': 52.4421414197085, 'lng': 13.2747476197085}}}, 'place_id': 'ChIJ2RL-VUdaqEcRE99ygHOD7uw', 'types': ['premise']}]"
2022,2592,2022,Lichterfelde West,12205,Berlin,"Kommandantenstr. 83-84, Clemens-Brentano-Grundschule",,2018-01-24 00:00:00,"Schulsanierung Clemens-Brentano-Grundschule

2018 : Nester und Kotspuren in Dachtraufe und Gebälk von Haus 1, 3, 5.
Haus 4 ist eingerüstet und wird z.Zt. saniert. Dort keine Begutachtung möglich","geplante Sanierung: Gesamtsanierung (2023), Fasssade Bauteil C (Haus 4) (2017, 2018, 2019) Sanitär",a69d8aaf59f0872da841af7a73963d7fae3a481bc4cbacd647cda6dd,2026-01-24 18:10:00,1,0,0,0,0,0,1,0,1,0,0,0,1,0,5434,2022,13.293575760015012,52.43378355,"Clemens-Brentano Grundschule, 83-84, Kommandantenstraße, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12205, Deutschland","Clemens-Brentano Grundschule, 83-84, Kommandantenstraße, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12205, Deutschland",5434,2022,13.2931731,52.4335141,"Kommandantenstraße 83-84, 12205 Berlin, Germany","[{'address_components': [{'long_name': '83-84', 'short_name': '83-84', 'types': ['street_number']}, {'long_name': 'Kommandantenstraße', 'short_name': 'Kommandantenstraße', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Kreisfreie Stadt Berlin', 'short_name': 'Kreisfreie Stadt Berlin', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Berlin', 'short_name': 'BE', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12205', 'short_name': '12205', 'types': ['postal_code']}], 'formatted_address': 'Kommandantenstraße 83-84, 12205 Berlin, Germany', 'geometry': {'location': {'lat': 52.4335141, 'lng': 13.2931731}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.43486308029149, 'lng': 13.2945220802915}, 'southwest': {'lat': 52.43216511970849, 'lng': 13.2918241197085}}}, 'place_id': 'ChIJC2RbJlFaqEcR9naEwao082w', 'plus_code': {'compound_code': 'C7MV+C7 Berlin, Germany', 'global_code': '9F4MC7MV+C7'}, 'types': ['street_address']}]"
2024,2593,2024,"Steglitz, Lankwitz",12209,Berlin,"Hildburghauser Str. 135/145, Grundschule am Karpfenteich",,unbekannt,"Schulsanierung Grundschule am Karpfenteich

Nest- und Kotspuren hinter der Metallblende unter den Dächern rund um die Gebäude","geplante Sanierung: Gesamtsanierung (2022-2025), Sanierung Schulgebäude und Sporthalle (2018-2020) sowie Neubau Sporthalle (2019)",fa98c25532c3ea1460d3806815f3ab8bfacc22c9c4af90785061d83a,2026-01-24 18:10:00,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2225,2024,13.332839816434802,52.417403750000005,"135, Hildburghauser Straße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12209, Deutschland","135, Hildburghauser Straße, Thermometersiedlung, Lichterfelde, Steglitz-Zehlendorf, Berlin, 12209, Deutschland",2225,2024,13.3328218,52.4174078,"Hildburghauser Str. 135, 12209 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '135', 'short_name': '135', 'types': ['street_number']}, {'long_name': 'Hildburghauser Straße', 'short_name': 'Hildburghauser Str.', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12209', 'short_name': '12209', 'types': ['postal_code']}], 'formatted_address': 'Hildburghauser Str. 135, 12209 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.4174795, 'lng': 13.3330194}, 'southwest': {'lat': 52.4173538, 'lng': 13.3326804}}, 'location': {'lat': 52.4174078, 'lng': 13.3328218}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4187656302915, 'lng': 13.3341988802915}, 'southwest': {'lat': 52.4160676697085, 'lng': 13.3315009197085}}}, 'place_id': 'ChIJZ0uUzCZbqEcRt1sA9YUxJWs', 'types': ['premise']}]"
