web_id,adresse_original,adresse_bereinigt,lat,lon,coord_source
502,Kniephofstr. 55,Kniephofstr. 55,52.4602055,13.3349183,osm
1933,Kolberger Pl. 5 / 6,Kolberger Pl. 5,52.4770051,13.2904283,osm
1848,Kollostr. 9,Kollostr. 9,52.4469551,13.3910945,osm
1602,Koloniestr. 3-4,Koloniestr. 3,52.5544036,13.3780086,osm
1172,Kolonnenstr. 3,Kolonnenstr. 3,52.4863427,13.3587653,osm
645,Kolonnenstr. 56/Crellestr. 16 a - c,Kolonnenstr. 56,52.4865835,13.3605694,osm
646,Kolonnenstr. 61,Kolonnenstr. 61,52.4865471,13.3594808,osm
1354,Königsberger Str. 79,Königsberger Str. 79,52.4314042,13.3097497,osm
1713,Köpenicker Landstr. 38 / eigentlich S Plänterwald S Bhf. ,Köpenicker Landstr. 38,52.4787561,13.474885,osm
1554,"Köpenicker Straße 100, 101",Köpenicker Straße 100,52.5110148,13.4156738,osm
1499,Köpenicker Straße 73,Köpenicker Straße 73,52.51107785,13.418633069438876,osm
1847,"Kornradenstr. 2, Schule am Fliederbusch",Kornradenstr. 2,52.4238892,13.487058,osm
1504,Kösener Str.9,Kösener Str. 9,52.476727,13.287628,osm
130,Köthener Str. 44,Köthener Str. 44,52.5071731,13.377563,osm
1256,Kottbusser Damm 62,Kottbusser Damm 62,52.4880552,13.4255259,osm
1519,Krausenstr. 66,Krausenstr. 66,52.5099309,13.3909119,osm
607,Kreuzbergstr. 78/Methfesselstr. 4,Kreuzbergstr. 78,52.4896016,13.3855283,osm
1353,Kreuzbergstr. 62,Kreuzbergstr. 62,52.4894583,13.3802094,osm
905,Kreuznacher Str. 42,Kreuznacher Str. 42,52.4671409,13.3155072,osm
1828,Krumme Str. 2,Krumme Str. 2,52.43912095,13.311864901580847,osm
1691,Krumme Str. 3,Krumme Str. 3,52.439025599999994,13.31157554743288,osm
1813,Krumme Straße 4,Krumme Straße 4,52.4386457,13.31184485118778,osm
635,Kufsteiner Str. 15-19/Badensche Str. 8-8b,Kufsteiner Str. 15,52.4855404,13.3369855,osm
638,Kufsteiner Str. 7,Kufsteiner Str. 7,52.4874333,13.3372507,osm
1307,Kühlebornweg 1/ Birkbusch 24,Kühlebornweg 1,52.448451,13.3246448,osm
1306,Kühlebornweg 15,Kühlebornweg 15,52.4482005,13.3232541,osm
1305,Kühlebornweg 17,Kühlebornweg 17,52.4483556,13.3230701,osm
1304,Kühlebornweg 19,Kühlebornweg 19,52.4485126,13.3228882,osm
277,Kulmer Str. 12,Kulmer Str. 12,52.493194,13.3651469,osm
278,Kulmer Str. 15,Kulmer Str. 15,52.4928682,13.3650083,osm
279,Kulmer Str. 17,Kulmer Str. 17,52.4925651,13.3647889,osm
280,Kulmer Str. 20,Kulmer Str. 20,52.4921487,13.3647038,osm
220,Kulmer Str. 24,Kulmer Str. 24,52.4919285,13.3650058,osm
204,"Kundrystr. 6, für Ortrudstr. 2",Kundrystr. 6,52.4745449,13.3289141,osm
840,Kunigundenstr. 1/Werderstr. 14,Kunigundenstr. 1,52.4551538,13.3805236,osm
794,Kurfürstendamm 118,Kurfürstendamm 118,52.4972805,13.28927,osm
793,Kurfürstendamm 138,Kurfürstendamm 138,52.4975885,13.2953931,osm
1567,Kurfürstendamm 46 /Hotel Mondial,Kurfürstendamm 46,52.5018162,13.3191814,osm
72,Kurfürstendamm 72/Waitzstr.,Kurfürstendamm 72,52.5001278,13.305837,osm
1565,Kurfürstenstr. 5-7,Kurfürstenstr. 5,52.4247345,13.3372722,osm
943,Lacknerstr. 10,Lacknerstr. 10,52.4458498,13.3426703,osm
1456,Lacknerstr. 14,Lacknerstr. 14,52.4462542,13.3432344,osm
942,Lacknerstr. 2,Lacknerstr. 2,52.446223,13.3425899,osm
1621,Lacknerstr. 3,Lacknerstr. 3,52.4460733,13.3423868,osm
1116,Lacknerstr. 4,Lacknerstr. 4,52.4459139,13.3421545,osm
1250,Lacknerstr. 7 / Ecke Borstellstr.,Lacknerstr. 7,52.4455327,13.3422158,osm
212,Landauer Str. 10,Landauer Str. 10,52.4729139,13.3170447,osm
4,Landauer Str. 2,Landauer Str. 2,52.4729792,13.3192847,osm
5,Landauer Str. 9,Landauer Str. 9,52.472605650000006,13.317347835805611,osm
426,Landhausstr. 10/10 a,Landhausstr. 10,52.489625149999995,13.328358265413575,osm
427,Landhausstr. 11,Landhausstr. 11,52.4894062,13.3282932,osm
428,Landhausstr. 11 a,Landhausstr. 11 a,52.4887468,13.3287197,osm
429,Landhausstr. 12,Landhausstr. 12,52.4891122,13.3283178,osm
1154,Landhausstr. 22 / Berliner 150/151  /Badensche Str. 24,Landhausstr. 22,52.4887468,13.3287197,osm
1157,Landhausstr. 25/Berliner 15,Landhausstr. 25,52.487238,13.3290848,osm
430,Landhausstr. 26-28,Landhausstr. 26,52.4880673,13.3294623,osm
1158,Landhausstr. 30,Landhausstr. 30,52.4885535,13.3290249,osm
348,Landhausstr. 37/38,Landhausstr. 37,52.4903143,13.3289511,osm
431,Landhausstr. 42/43,Landhausstr. 42,52.4919668,13.3289111,osm
432,Landhausstr. 43,Landhausstr. 43,52.4921774,13.3289116,osm
349,Landhausstr. 8,Landhausstr. 8,52.49018255,13.328349363545694,osm
81,Landsberger Allee 8,Landsberger Allee 8,52.5231372,13.435134,osm
1463,Langenscheidtstr. 2,Langenscheidtstr. 2,52.489943,13.3608685,osm
1255,Langensteiner Weg 23 und 25,Langensteiner Weg 23,52.4501294,13.3568113,osm
1121,Langensteiner Weg 27,Langensteiner Weg 27,52.4503694,13.3571802,osm
1122,Langensteiner Weg 29,Langensteiner Weg 29,52.4503314,13.3573878,osm
1123,Langensteiner Weg 31,Langensteiner Weg 31,52.4502923,13.3575936,osm
1125,Langensteiner Weg 36,Langensteiner Weg 36,52.4498919,13.3579644,osm
1124,"Langensteiner Weg 8,10,12,14",Langensteiner Weg 8,52.4494864,13.3565858,osm
566,Langobardenallee 1-11,Langobardenallee 1,52.507823,13.2714033,osm
562,Langobardenallee 13,Langobardenallee 13,52.5077183,13.2708473,osm
563,Langobardenallee 6,Langobardenallee 6,52.5079526,13.2715294,osm
967,Lankwitzer Str. 10/Luisenstr.,Lankwitzer Str. 10,52.4295026,13.3320663,osm
172,Laubacher Str. 31,Laubacher Str. 31,52.4765969,13.3200575,osm
213,Laubacher Str. 37,Laubacher Str. 37,52.4747334,13.3199794,osm
85,Laubacher Str. 38/Deidesheimer Str.,Laubacher Str. 38,52.4740975,13.3199555,osm
84,Laubacher Str. 39,Laubacher Str. 39,52.4739352,13.3199479,osm
531,Laubacher Str. 42/Landauer Str. 2,Laubacher Str. 42,52.4729532,13.319772057391033,osm
114,Laubacher Str. 44,Laubacher Str. 44,52.4713603,13.3198382,osm
1027,Laubenheimer Str. 16/Wetzlarer Str. 30,Laubenheimer Str. 16,52.4700205,13.3141434,osm
1019,Laubenheimer Str. 28/30,Laubenheimer Str. 28,52.4697779,13.3146966,osm
910,Olivaer Platz 17,Olivaer Platz 17,52.4996926,13.3125891,osm
151,Laubenheimer Str. 29-39,Laubenheimer Str. 29,52.4683088,13.315695,osm
686,Lauenburger Str. 34/Friedrichsruher Str. 46,Lauenburger Str. 34,52.4600378,13.3373544,osm
949,Lauenburger Str. 114,Lauenburger Str. 114,52.4522526,13.335667,osm
1220,Lauenburger Str. 2/4,Lauenburger Str. 2,52.4638078,13.3353201,osm
1224,Lauenburger Str. 42,Lauenburger Str. 42,52.4590421,13.3374168,osm
753,Lauenburger Str. 55,Lauenburger Str. 55,52.4577817,13.3381495,osm
950,Lauenburger Str. 57,Lauenburger Str. 57,52.4576955,13.3379969,osm
754,Lauenburger Str. 83,Lauenburger Str. 83,52.4553169,13.3373476,osm
764,Lauenburger Str. 87,Lauenburger Str. 87,52.4553169,13.3373476,osm
384,Lauterstr. 1/Perelsplatz 18,Lauterstr. 1,52.4751697,13.3351031,osm
1549,Leberstraße 18,Leberstraße 18,52.4845727,13.3612958,osm
1039,Lefevrestr. 1/ Hausgrenze zur  2,Lefevrestr. 1,52.4664074,13.3276587,osm
1717,Leipziger Str. 66,Leipziger Str. 66,52.5109574,13.3923163,osm
553,Leistikowstr. 3,Leistikowstr. 3,52.5130214,13.267819,osm
552,"Leistikowstr. 7/8, Reinhold-Otto-Schule",Leistikowstr. 7,52.513233,13.2683972,osm
512,Lentzeallee 109/Dillenburger Str. 1-7,Lentzeallee 109,52.4676442,13.3071976,osm
514,Lentzeallee 105-107/Breitenbachplatz/Spilstr. 2-10,Lentzeallee 105,52.4688948,13.2981874,osm
436,Leonhardtstr. 1/Stuttgarter Platz 21,Leonhardtstr. 1,52.5048481,13.2990296,osm
1211,"Leonorenstr. 36, 36a,38",Leonorenstr. 36,52.442274,13.3411673,osm
1550,Leonorenstr. 48,Leonorenstr. 48,52.4411837,13.341903,osm
1441,Leonorenstr. 71/71 a,Leonorenstr. 71,52.438830800000005,13.344176038757698,osm
1746,Leonorenstraße 47,Leonorenstraße 47,52.4413174,13.3424521,osm
1539,Leonorenstrasse 37-39,Leonorenstrasse 37,52.4414954,13.3444901,osm
902,Lepsiusstr. 15/Markelstr.,Lepsiusstr. 15,52.4646717,13.321675,osm
1453,Lepsiusstr. 73/Ecke Herrfurthst. 14,Lepsiusstr. 73,52.4598525,13.3167818,osm
1644,Lepsiusstraße 81,Lepsiusstraße 81,52.4590179,13.316101993531325,osm
688,Leydenallee 39,Leydenallee 39,52.4507141,13.3301669,osm
1109,Leydenallee 62,Leydenallee 62,52.4522945,13.327632308418606,osm
1765,Leydenallee 82,Leydenallee 82,52.4534692,13.3245329,osm
1209,Leydenallee 92,Leydenallee 92,52.45403815,13.323235278376435,osm
1232,Liebenowzeile 13a,Liebenowzeile 13a,52.4461046,13.34847,osm
1398,Liebenowzeile 14,Liebenowzeile 14,52.4459485,13.3489486,osm
1471,Liebenowzeile 22-24,Liebenowzeile 22,52.4475463,13.3493782,osm
702,Liebenowzeile 29/Steglitzer Damm,Liebenowzeile 29,52.4493498,13.349913,osm
1397,Liebenowzeile 9,Liebenowzeile 9,52.4475813,13.3488691,osm
1874,"Liebenwalder Str. 20-22, Brodowin-Grundschule",Liebenwalder Str. 20,52.5367232,13.4996538,osm
1726,Liebigstr. 2-3,Liebigstr. 2,52.5159805,13.4600694,osm
1005,Lietzenseeufer 10,Lietzenseeufer 10,52.507375,13.2890067,osm
1006,Lietzensee-Ufer 9a/8,Lietzensee-Ufer 9a,52.5079363,13.292418,osm
659,Liliencronstr. 11,Liliencronstr. 11,52.4478062,13.3430166,osm
1655,Liliencronstr. 12,Liliencronstr. 12,52.4480244,13.343311,osm
1254,Liliencronstr. 17,Liliencronstr. 17,52.4494326,13.3407243,osm
944,Liliencronstr. 6+7,Liliencronstr. 6,52.4488432,13.3412848,osm
467,Lindauer Str. 12/Hohenstaufenstr.,Lindauer Str. 12,52.4942498,13.3482452,osm
468,Lindauer Str. 9,Lindauer Str. 9,52.4936899,13.3485541,osm
1490,Lipaer Str. 36,Lipaer Str. 36,52.4441505,13.31271734520672,osm
1488,Lipaer Str. 40,Lipaer Str. 40,52.443510399999994,13.312862653485066,osm
1491,Lipaer Str. 5,Lipaer Str. 5,52.44406305,13.313362318918628,osm
1492,Lipaer Str. 7,Lipaer Str. 7,52.44425165,13.313293476657336,osm
1489,Lipaer Str.4a,Lipaer Str. 4a,52.44391055,13.313984602545132,osm
1900,"Lisztstr. 6, Karlshorster Schule",Lisztstr. 6,52.4891686,13.5200043,osm
1143,Lohmeyer Str. 16/Ecke Charlottenburger Ufer 6,Lohmeyer Str. 16,52.5203241,13.3020888,osm
1140,"Lohmeyer Str. 18,19 bis Charlottenburger Ufer 5",Lohmeyer Str. 18,52.5211061,13.3019545,osm
1145,Lohmeyerstr. 21,Lohmeyerstr. 21,52.5200855,13.3017446,osm
1146,"Lohmeyerstr. 8,8a / Ecke Otto-Suhr-Allee",Lohmeyerstr. 8,52.5194559,13.3017771,osm
1885,"Lückstr. 60-63, Immanuel-Kant-Gymnasium / Dolgenseestr. 43, Sporthalle",Lückstr. 60,52.5005634,13.4949237,osm
907,Ludwig-Barnay-Platz 1,Ludwig-Barnay-Platz 1,52.4685308,13.3149388,osm
1344,Lutherstr. 10,Lutherstr. 10,52.4502273,13.3280926,osm
1347,Lutherstr. 16,Lutherstr. 16,52.4509512,13.3263307,osm
783,"Lützenstr. 1/Georg-Wilhelm-Str. 17, kompletter Standortverlust ",Lützenstr. 1,52.4993174,13.2901165,osm
782,Lützenstr. 13/Georg-Wilhelm-Str. 18-19,Lützenstr. 13,52.4990885,13.2900847,osm
795,Lützenstr. 5,Lützenstr. 5,52.4993651,13.2892335,osm
761,Machnower Str. 3,Machnower Str. 3,52.4304982,13.2584792,osm
593,Malplaquetstr. 25,Malplaquetstr. 25,52.5518718,13.3572527,osm
920,Mannheimer Str. 16,Mannheimer Str. 16,52.4850139,13.3153821,osm
137,Mannheimer Str. 33/34,Mannheimer Str. 33,52.4876685,13.3157973,osm
104,Mansteinstr. 3/4,Mansteinstr. 3,52.4927973,13.3667013,osm
1493,Manteuffelstr. 22/22 a,Manteuffelstr. 22,52.446614499999995,13.313029634301389,osm
1459,Marbacher Str. 12,Marbacher Str. 12,52.46781,13.3175019,osm
183,"Marburger Str. 1, HUK-Gebäude","Marburger Str. 1 , HUK-Gebäude",52.50344,13.3372315,osm
184,"Marburger Str. 8/Augsburger Str., Hotel Steigenberger",Marburger Str. 8,52.5021037,13.3360694,osm
1671,"Mariannenplatz 28, Nürtingen-Grundschule",Mariannenplatz 28,52.5050177,13.428757501162366,osm
1860,Marienburger Str. 18,Marienburger Str. 18,52.533787,13.4268513,osm
830,Marienfelder Allee 145,Marienfelder Allee 145,52.4137071,13.3637958,osm
1350,Marienstr. 24,Marienstr. 24,52.43357825,13.324728206883064,osm
1341,Marienstr. 9,Marienstr. 9,52.43339865,13.32545164999999,osm
899,Markelstr. 12,Markelstr. 12,52.46447365,13.324076171709075,osm
901,Markelstr. 14/Hackerstr. 11,Markelstr. 14,52.4647747,13.3230366,osm
894,Markelstr. 2/3,Markelstr. 2,52.4636478,13.3262592,osm
895,Markelstr. 4,Markelstr. 4,52.4638015,13.325956675495494,osm
897,Markelstr. 5,Markelstr. 5,52.4638723,13.3257679921342,osm
900,Markelstr. 50/51,Markelstr. 50,52.46462485,13.32263398590382,osm
1629,Markelstr. 52,Markelstr. 52,52.4644053,13.3233437,osm
898,Markelstr. 56,Markelstr. 56,52.4639354,13.324482429763387,osm
896,Markelstr. 60/61,Markelstr. 60,52.46356695,13.32551705034166,osm
1711,Markgrafendamm 10,Markgrafendamm 10,52.4990822,13.4662732,osm
1710,Markgrafendamm 29,Markgrafendamm 29,52.4993737,13.4655895,osm
1799,Markgrafendamm 31,Markgrafendamm 31,52.4990585,13.4654592,osm
155,Markobrunner Str. 18 b,Markobrunner Str. 18 b,52.4707941,13.3144667,osm
908,Markobrunner Str. 13-17,Markobrunner Str. 13,52.4709183,13.3155521,osm
909,Markobrunner Str. 23,Markobrunner Str. 23,52.4700211,13.3145045,osm
816,Markobrunner Str. 25,Markobrunner Str. 25,52.4709183,13.3155521,osm
817,Markobrunner Str. 3,Markobrunner Str. 3,52.4709254,13.3167475,osm
1194,Marksburgstr. 45/ Ecke Gundelfinger,Marksburgstr. 45,52.4868386,13.5255395,osm
1313,Marschnerstr. 11,Marschnerstr. 11,52.4462532,13.31723779271156,osm
1299,Marschnerstr. 18,Marschnerstr. 18,52.44572005,13.31668565081441,osm
1300,Marschnerstr. 32,Marschnerstr. 32,52.44461265,13.31671168899146,osm
1317,Marschnerstr. 35,Marschnerstr. 35,52.44483,13.3170293,osm
1316,"Marschnerstr. 37,39,41,43",Marschnerstr. 37,52.44432329999999,13.317303675269397,osm
1319,Marschnerstr. 38,Marschnerstr. 38,52.4441929,13.31671576388889,osm
1318,Marschnerstr. 40,Marschnerstr. 40,52.44405995,13.31639390213553,osm
1314,Marschnerstr. 42,Marschnerstr. 42,52.4439389,13.316618907886904,osm
1422,Marschnerstr. 7,Marschnerstr. 7,52.4466558,13.31719235391019,osm
965,Marthastr. 2,Marthastr. 2,52.435461149999995,13.300378417539374,osm
1818,Martin-Buber-Str. 1,Martin-Buber-Str. 1,52.4313343,13.2575132,osm
760,"Martin-Buber-Str. 20/21, Finanzamt Zehlendorf",Martin-Buber-Str. 20,52.43400155,13.256225628277535,osm
485,Martin-Luther-Str. 108/Belziger Str. 74,Martin-Luther-Str. 108,52.4821103,13.3446819,osm
453,Martin-Luther-Str. 44,Martin-Luther-Str. 44,52.49374845,13.34500587817782,osm
454,Martin-Luther-Str. 46,Martin-Luther-Str. 46,52.49349345,13.3447024,osm
613,Martin-Luther-Str. 74/Grunewaldstr. 35,Martin-Luther-Str. 74,52.489556,13.3447363,osm
1899,"Massower Str. 39, Bürgermeister-Ziethen-Grundschule",Massower Str. 39,52.5082291,13.5171251,osm
1807,"Masurenallee 6a / Ecke Soorstraße, Kassenärztl. Vereinigung",Masurenallee 6a,52.5073143,13.2780896,osm
1776,"Masurenallee 8-14, Bredtschneiderstr. / rbb",Masurenallee 8,52.5088728,13.274855,osm
1551,Matternstr. 1,Matternstr. 1,52.5214257,13.4516519,osm
1522,Mauerstr. 76,Mauerstr. 76,52.5094463,13.3879255,osm
1521,Mauerstr. 77,Mauerstr. 77,52.5093384,13.3880343,osm
1580,Mauerstr. 93/Haus der deutche Stiftung,Mauerstr. 93,52.5081758,13.3897603,osm
1339,Mecklenburgische Str. 12,Mecklenburgische Str. 12,52.4822347,13.316422,osm
814,"Mecklenburgische Str. 23 a, S-Bhf. Heidelberger Platz",Mecklenburgische Str. 23,52.47882,13.3100185,osm
818,Mecklenburgische Str. 26 a/27,Mecklenburgische Str. 26 a,52.47882,13.3100185,osm
914,"Mecklenburgische Str. 53, altes Cornelsenhaus","Mecklenburgische Str. 53 , altes Cornelsenhaus",52.4742583,13.3021664,osm
31,"Mecklenburgische Str. 57, Gehag-Gebäude","Mecklenburgische Str. 57 , Gehag-Gebäude",52.4754062,13.305079565375856,osm
174,Mecklenburgische Str. 7-8,Mecklenburgische Str. 7,52.4819088,13.3157568,osm
339,Mecklenburgische Str. 8-11,Mecklenburgische Str. 8,52.4802591,13.312768,osm
131,Mecklenburgische Str. 91,Mecklenburgische Str. 91,52.4828031,13.3189541,osm
1610,Mecklenburgische Str. 92 / 93,Mecklenburgische Str. 92,52.4829518,13.3191526,osm
343,Mehlitzstr. 1/2,Mehlitzstr. 1,52.486308300000005,13.325985039061074,osm
604,Mehringdamm 103,Mehringdamm 103,52.4876433,13.3864976,osm
398,Mehringdamm 8,Mehringdamm 8,52.4956661,13.3896546,osm
608,Mehringdamm 80/82,Mehringdamm 80,52.489543,13.385905071043036,osm
606,"Mehringdamm 84, Hinterfront Methfesselstr.","Mehringdamm 84 , Hinterfront Methfesselstr.",52.489076100000005,13.38583664745223,osm
595,"Mehringdamm 95-97, Hofseite: Am Tempelhofer Berg",Mehringdamm 95,52.4879456,13.3859349,osm
605,"Mehringdamm 97-99, Vorderfront",Mehringdamm 97,52.4879456,13.3859349,osm
597,"Mehringdamm 99/Fidicinstr., Hinterfront",Mehringdamm 99,52.4879036,13.3865252,osm
1939,Memlingstr. 7,Memlingstr. 7,52.441812799999994,13.30914137574074,osm
633,Borstellstr. 11,Borstellstr. 11,52.4486626,13.3480886,osm
627,Meraner Str. 18/Bozener Str. 13-14,Meraner Str. 18,52.4863921,13.3385103,osm
314,Merseburger Str. 1/Belziger Str.,Merseburger Str. 1,52.4871724,13.3526976,osm
1467,Michaelkirchstraße 15,Michaelkirchstraße 15,52.51056835,13.422026862752208,osm
769,Mierendorffplatz 15,Mierendorffplatz 15,52.5266022,13.3039531,osm
1854,"Mierendorffstr. 20, Mierendorff-Grundschule",Mierendorffstr. 20,52.5232952,13.3029854,osm
770,Mindener Str. 19/Kamminer Str. 34,Mindener Str. 19,52.525042,13.2991733,osm
159,Misdroyer Str. 58/Sassnitzer Str. 1,Misdroyer Str. 58,52.4733087,13.291185,osm
1278,Misdroyer Str. 34,Misdroyer Str. 34,52.4713066,13.2936895,osm
1279,Misdroyer Str. 35/Heiligendammer 10,Misdroyer Str. 35,52.4718622,13.2936907,osm
1280,Misdroyer Str. 39+41,Misdroyer Str. 39,52.4723397,13.2932373,osm
157,Misdroyer Str. 40,Misdroyer Str. 40,52.4721227,13.2932429,osm
1281,Misdroyer Str. 46,Misdroyer Str. 46,52.472563,13.2928035,osm
1282,Misdroyer Str. 49,Misdroyer Str. 49,52.4731399,13.292515,osm
158,Misdroyer Str. 49 a,Misdroyer Str. 49 a,52.4723397,13.2932373,osm
1394,Mittelstr. 19,Mittelstr. 19,52.4523969,13.329454668029872,osm
738,Mittelstr. 21/21 a,Mittelstr. 21,52.4522706,13.329822,osm
1555,Mittelstr. 28/29,Mittelstr. 28,52.4531875,13.3284482,osm
739,Mittelstr. 36,Mittelstr. 36,52.4544892,13.3252802,osm
732,Mittelstr. 41,Mittelstr. 41,52.4551898,13.3234922,osm
27,"Möckernstr. 131-145, gegenüber Tempodrom",Möckernstr. 131,52.4932613,13.3795791,osm
1660,Mollnerweg 10,Mollnerweg 10,52.4191819,13.4412715,osm
1692,Mollnerweg 20,Mollnerweg 20,52.4191178,13.4425804,osm
1693,Mollnerweg 22,Mollnerweg 22,52.4191004,13.4428548,osm
1661,Mollnerweg 24,Mollnerweg 24,52.4189657,13.4430216,osm
1672,"Moltkestr. 24-26, Kronach-Schule",Moltkestr. 24,52.4413078,13.312326,osm
1932,Moltkestr. 33,Moltkestr. 33,52.4414423,13.314522891464936,osm
1817,"Moltkestr. 47, Ecke Roonstraße","Moltkestr. 47 , Ecke Roonstraße",52.44610665,13.307840880439654,osm
959,Moltkestr. 51/Gardeschützenweg 66,Moltkestr. 51,52.44701935,13.306823876010275,osm
1805,Moltkestraße 32 a,Moltkestraße 32 a,52.4437874,13.3100553,osm
1569,Mommsenstr. 67 / (nach Karte),Mommsenstr. 67,52.5028259,13.3186635,osm
1775,Monbijouplatz 10,Monbijouplatz 10,52.522855,13.3990496,osm
1774,Monbijouplatz 5,Monbijouplatz 5,52.5234091,13.3989077,osm
377,Monumentenstr. 31/Bautzener Str. 13,Monumentenstr. 31,52.4881781,13.370321,osm
1268,Monumentenstr. 32 a,Monumentenstr. 32 a,52.4883494,13.3686844,osm
762,"Mörchinger Str. 42-46, 47, 51 a-c, 53 d-k",Mörchinger Str. 42,52.437822,13.2741389,osm
825,Mörchinger Str. 82-86,Mörchinger Str. 82,52.4408561,13.2836905,osm
92,"Rudolf-Mosse-Str./Mecklenburgische Str. 57, Gehag-Gebäude","Mecklenburgische Str. 57 , Gehag-Gebäude",52.4754062,13.305079565375856,osm
448,Motzstr. 6/8/10,Motzstr. 6,52.4990364,13.3515406,osm
449,Motzstr. 9/11,Motzstr. 9,52.4986148,13.3511184,osm
1747,Mozartstraße 4,Mozartstraße 4,52.43632535,13.335115270899957,osm
858,Mühlenstr. 16/17,Mühlenstr. 16,52.5663426,13.4055301,osm
1819,Mühlenstr. 25,Mühlenstr. 25,52.430517550000005,13.26989361421766,osm
859,Mühlenstr. 88,Mühlenstr. 88,52.5688285,13.4042088,osm
860,"Mühlenstr. 9-11/Neue Schönholzer Str., alte Mälzerei",Mühlenstr. 9,52.5667017,13.4055238,osm
1743,Müllerstr. 12 / Ecke Lindower Str.,Müllerstr. 12,52.5430554,13.3661426,osm
1596,Müllerstr. 128,Müllerstr. 128,52.5524118,13.3480519,osm
1597,Müllerstr. 133A,Müllerstr. 133A,52.5512615,13.350073,osm
1599,Müllerstr. 134 A,Müllerstr. 134 A,52.5536053,13.3465298,osm
1600,Müllerstr. 137,Müllerstr. 137,52.5500025,13.352279,osm
1595,Müllerstr. 51,Müllerstr. 51,52.5527173,13.3483912,osm
1594,Müllerstr. 52,Müllerstr. 52,52.5530049,13.3479549,osm
1592,Müllerstr. 65,Müllerstr. 65,52.5562414,13.3422207,osm
455,Münchener Str. 22,Münchener Str. 22,52.4893953,13.3419705,osm
456,Münchener Str. 23,Münchener Str. 23,52.4892437,13.3419912,osm
457,Münchener Str. 24,Münchener Str. 24,52.4890519,13.3420439,osm
486,Münchener Str. 26/27,Münchener Str. 26,52.4882217,13.3422397,osm
487,Münchener Str. 29/Apostel-Paulus-Str.,Münchener Str. 29,52.4879681,13.3426782,osm
489,Münchener Str. 30,Münchener Str. 30,52.488126,13.3426599,osm
488,Münchener Str. 31,Münchener Str. 31,52.4882914,13.3426134,osm
1184,"Namslaustr. 44-47, Kita",Namslaustr. 44,52.57867,13.2886004,osm
1175,Namslaustr. 69,Namslaustr. 69,52.5783311,13.2815881,osm
1176,Namslaustr. 75,Namslaustr. 75,52.5779904,13.2805112,osm
317,Nassauische Str. 15,Nassauische Str. 15,52.4916235,13.3262295,osm
433,Nassauische Str. 27/28,Nassauische Str. 27,52.4888986,13.3262916,osm
350,Nassauische Str. 51,Nassauische Str. 51,52.4896166,13.327175,osm
289,Nauheimer Str. 28/Binger Str. 8,Nauheimer Str. 28,52.476492,13.3090755,osm
583,Nauheimer Str. 29,Nauheimer Str. 29,52.4765084,13.3087683,osm
281,Neue Kulmer Str. 1/Großgörschenstr. 8,Neue Kulmer Str. 1,52.4911981,13.3643621,osm
865,Neumannstr. 11,Neumannstr. 11,52.5592652,13.423005347437192,osm
866,Neumannstr. 24-26,Neumannstr. 24,52.5612665,13.4218433,osm
867,Neumannstr. 4,Neumannstr. 4,52.5545941,13.4238768,osm
660,Nicolaistr. 36,Nicolaistr. 36,52.4415893,13.3356422,osm
267,Niedstr. 12/Handjerystr. 25,Niedstr. 12,52.4725984,13.3323975,osm
845,Niedstr. 16,Niedstr. 16,52.472611,13.3312008,osm
265,Niedstr. 4,Niedstr. 4,52.4725918,13.3346874,osm
266,Niedstr. 9,Niedstr. 9,52.4725847,13.3332935,osm
434,Nikolsburger Platz 6-9,Nikolsburger Platz 6,52.4931935,13.3282218,osm
41,Nikolsburger Str. 11/Hohenzollerndamm,Nikolsburger Str. 11,52.4945637,13.3276824,osm
40,Nikolsburger Str. 8-9,Nikolsburger Str. 8,52.4946053,13.3273896,osm
450,Nollendorfstr. 11/12,Nollendorfstr. 11,52.4980532,13.3527869,osm
1238,Nollendorfstr. 3,Nollendorfstr. 3,52.4980982,13.3556239,osm
90,Norderneyer Str. 12,Norderneyer Str. 12,52.4709065,13.3022503,osm
36,Norderneyer Str. 15/Borkumer Str.,Norderneyer Str. 15,52.4700296,13.3021792,osm
1198,Nordufer 10,Nordufer 10,52.5398463,13.3521465,osm
1199,Nordufer 13,Nordufer 13,52.5395664,13.3512103,osm
181,"Nürnberger Str. 65, Hotel Crowne Plaza",Nürnberger Str. 65,52.503912,13.340823789359083,osm
180,"Nürnberger Str. 7, Thermen am Europacenter","Nürnberger Str. 7 , Thermen am Europacenter",52.5043151,13.340207,osm
