web_id,db_strasse_original,db_strasse,original_used,cleaned,flag_has_comma,flag_has_slash,flag_has_range,flag_multiple_numbers,flag_multiple_streets,flag_kept_text_after_number,plz,ort,beschreibung
2378,,Kaiser-Wilhelm-Str. 87/89,Kaiser-Wilhelm-Str. 87/89,Kaiser-Wilhelm-Str. 87,0,1,1,0,1,0,12247,Berlin,"Online-Formular-Meldung am 16.05.2023:

2023-05: Einfluglöcher unterhalb der Flachdächer.
Nachbarhaus wurde vor Jahren saniert, dabei wurden die Einfluglöcher verschlossen. 

"
2379,,Brunnenstr. 141/142,Brunnenstr. 141/142,Brunnenstr. 141,0,1,1,0,1,0,10115,Berlin,"2025-03: Öffnungen vorhanden, keine Einflüge im März 2025

2023-05: Zum Mauerstreifen hin neben dem Bild vom springenden Grenzsoldaten & an der Schmalseite des Gebäudes in Richtung Westen brüten Stare in Löchern der Fassade."
2380,,Invalidenstr. 80/Alexanderufer 64,Invalidenstr. 80/Alexanderufer 64,Invalidenstr. 80,0,1,0,0,1,0,10117,Berlin,"2025-03: viele Schwalbennester am Gebäude sichtbar, allerdings trocken & unvollständig; Öffnungen, wo Sperling-Einflüge beobachtet wurden, weiterhin offen

2023-05: Am Gebäude der Charité brüten Sperlinge, sie schlüpfen in große Öffnungen an den maroden Fenstern. (Foto vorhanden)
Außerdem auch Schwalben oben am Dach."
2382,,"Hauptstr. 39, Stadtbad Schöneberg","Hauptstr. 39, Stadtbad Schöneberg",Hauptstr. 39,1,0,0,0,0,0,10827,Berlin,"2023-06: Das Gebäude ist recht groß und verwinkelt, nicht alle Bereiche gut einsehbar.  Entdeckt habe ich am Haupteingang (Hauptstraße) eine Fassade mit Wildem Wein (nicht sehr dicht) und einigen aktiven Haussperlingen.
Zumindest einen Einflug mit Nistmaterial konnte ich beobachten (siehe beigefügte Bilder, roter Kreis zeigt die konkrete Stelle direkt an der Traufe/Dachabschluss).
Für Mauersegler ist die Vorderseite nicht interessant, da direkt vor dem Gebäude hohe Platanen stehen.
Der hintere Teil des Gebäudes ist jedoch deutlich freier - da würde sich eine weitere Kontrolle am Abend lohnen"
2383,,"Tempelhofer Damm 227, Tempelhofer Hafen","Tempelhofer Damm 227, Tempelhofer Hafen",Tempelhofer Damm 227,1,0,0,0,0,0,12099,,2023-05: Mehlschwalbennester an der Hafenseite des Gebäudes (EKZ Tempelhofer Hafen) in Höhe des Fischrestaurantschiffs. Die Nester befinden sich in den Ecken der Fenster auf der ersten Geschoßebene oberhalb der Stahlträger der Hafenkräne. Insgesamt 5 Nester an 4 nebeneinanderliegenden Fenstern. Nester werden angeflogen.
2384,,"Leo-Baeck-Str. 28-30, Schweizerhof Grundschule","Leo-Baeck-Str. 28-30, Schweizerhof Grundschule",Leo-Baeck-Str. 28,1,0,1,1,0,0,14167,Berlin,"Schulsanierung

2023-06: Dort war ich mit einer 1. und 2. Klasse und Ihrer motivierten Lehrerin verabredet. Die Kinder haben 11 Nistkästen eines hochwertigen Bausatzes zusammengebaut. Auf dem Schulhof wurden geeignete Bäume ausgesucht.
Keine Kotspuren, keine Niststätten an der Schule gesehen.
Die Lehrerin sagt allerdings, dass am Eingang unter der Verblendung ein Nest war,  man  konnte  im Frühjahr Einflüge beobachten.
Wo ich dort war, war nichts zu sehen, auch keine Kotspuren."
2385,,"Goerzallee 195, Kaufland Parkhaus","Goerzallee 195, Kaufland Parkhaus",Goerzallee 195,1,0,0,0,0,0,14167,Berlin,"Online-Meldung 2023

2025-03: Netze zur Vergrämung gespannt. Gleichzeitig wurden 15 Zweierhaussperlingsnistkästen angebracht (Fotos vorhanden).

2023-06: Haussperling: Öffnungen/Löcher in der Verkleidung. Viele Niststätten. Fotos vorhanden"
2395,,Lipschitzallee 71-77,Lipschitzallee 71-77,Lipschitzallee 71,0,0,1,1,0,0,12353,Berlin,"2023-07: Viele Mauersegler am Himmel
Einflüge an der Südseite und der Nordseite der Häuser (s. Fotos mit Markierungen) "
2396,,"Am Meisterleinsplatz 1, Ludwig-Erhard-Haus","Am Meisterleinsplatz 1, Ludwig-Erhard-Haus",Am Meisterleinsplatz 1,1,0,0,0,0,0,90489,Nürnberg,"Online-Formular-Meldung
Ludwig-Erhard-Haus: Studentenwohnheim

2023-07: Mauersegler fliegen seit Wochen immer wieder und regelmäßig den Vorsprung unter dem Dach an und kommen zum füttern. Junge Mauersegler sind auch zu hören. Gefahr durch Fensterscheiben. Mauersegler haben schon Bruchlandung erlitten. "
2397,,"Fabeckstr. 60-62, FUBIC","Fabeckstr. 60-62, FUBIC",Fabeckstr. 60,1,0,1,1,0,0,14195,Berlin,"2020-08: Abriss einiger Bauten vom Amerikanischen Krankenhaus und Neubau FUBIC (Gründungszentrum der FU, Innovationscampus) (Business and Innovation Center next to Freie Universität Berlin Campus), vorher Einbeziehen eines Gutachters: Auflagen für Fledermaus-Winterquartier werden beachtet"
2405,,"Wichertstr. 23, Kirche Heilige Familie","Wichertstr. 23, Kirche Heilige Familie",Wichertstr. 23,1,0,0,0,0,0,10439,Berlin,"2025-03: Kontrolle: Turmfalkenpaar am Gebäude, keine Planungen wegen in Meldung genannten Neubaus sichtbar/bekannt

2025-03: Allerdings habe ich an der Westseite/Brandmauer des Gebäudes Wichertstr. 23 Einflug von Sperlingen in Öffnungen beobachtet. Leider nur Foto der Öffnungen anbei. Es sieht so aus, als ob es weitere Öffnungen gab, die in der Vergangenheit verspachtelt wurden.

2023-07: Im Kirchturm auf der Südseite befindet sich ein Turmfalkenkasten.
Seit einigen Jahren sehe ich, dass er von Turmfalken genutzt wird. Dokumentiert hier nur für das Jahr 2023. Mindestens 2 Jungtiere. In unmittelbarer Nähe ist ein Neubau geplant. Der weite, freie Anflug wäre dann vermutlich eingeschränkt. Ob es die Falken stark einschränken würde? Ich beobachte die Situation. Wohne nahbei."
2406,,"Cantianstr. 24, Friedrich-Ludwig-Jahn-Stadion","Cantianstr. 24, Friedrich-Ludwig-Jahn-Stadion",Cantianstr. 24,1,0,0,0,0,0,10437,Berlin,"2024-01: Meldung über das Vorhaben kompletter Neu-/Umbau des Friedrich-Ludwig-Jahn-Stadions
Gutachter involviert, Kartierung erfolgt (wann?)"
2409,,"Köhlerstr. 32/32A-33/33A, 34/34A-35/35A, 36/36A-37/37A","Köhlerstr. 32/32A-33/33A, 34/34A-35/35A, 36/36A-37/37A",Köhlerstr. 32,1,1,1,0,1,0,12205,Berlin,"2024-03: die Wohnanlage: bestehend aus 3 baugleichen Wohnhäusern (32/32A-33/33A) (34/34A-35/35A) (36/36A-37/37A), sowie das Eckhaus Köhlerstr. 38/38A, Friedrichstr. 11/11A
Die 3 baugleichen Wohnhäuser sind für Haussperlinge geeignet.
Haussperlingseinflüge wurden beobachtet unter die Ortgangziegel des Bereichs 37/37A.
Am Eckhaus Friedrichstr. 11/11A war kein Einflug zu erkennen (Fotos und Lageplan mit eingezeichneten Einflügen vorhanden)"
2412,,"Richardstr. 92, Umspannwerk","Richardstr. 92, Umspannwerk",Richardstr. 92,1,0,0,0,0,0,12043,Berlin,"2024-03: ca. 50 Haussperlinge brüten hier regelmäßig seit Jahren am Umspannwerk (Angaben Anwohner*Innen).
Haussperlinge brüten tatsächlich in Fassadenbewächsen und bauen dort runde
Kugelnester, da sie von den Webervögeln abstammen (diverse Fotos und Protokoll vorhanden).
Regelmäßige Flüge Richtung Dach und in den Bewuchs mit Schwerpunkt nördliche Fassade. Nester
waren vorne rechts sichtbar, möglicherweise auch von anderen ortstreuen Vogelarten. An einer
Blende war Grün sichtbar, möglicherweise befinden sich dort Nester, wie auch ggf. unter der
Flachdachblende am Dach oben."
2414,,Hobrechtstr. 26 Vorderhaus,Hobrechtstr. 26 Vorderhaus,Hobrechtstr. 26,0,0,0,0,0,0,12047,Berlin,"Meldung über Online-Formular:

2024-05: Mauersegler: große Kolonie wächst jährlich. Unter Dachrinne (schlecht verputzte Fassadenöffnung): Einflugstelle
Video: der Einflug ist, wenn man vor dem Gebäude steht, links nahe Fallrohr"
2419,,"Konrad-Adenauer-Str. 1, Paul-Löbe-Haus (Bundestag)","Konrad-Adenauer-Str. 1, Paul-Löbe-Haus (Bundestag)",Konrad-Adenauer-Str. 1,1,0,0,0,0,0,10557,Berlin,"Online-Formular-Meldung am 05.06.2024:

2025-04: Schwalbennester an Säulen werden genutzt, Fotos anbei

2024-06: Mehlschwalben: am Paul-Löbe-Haus (Bundestag), gegenüber Kanzleramt, hoch oben auf den Säulen. Gut ersichtlich von innen aus dem 6. Stockwerk. Gefährdung lediglich durch Bundestagsverwaltung / Reinigung, aber scheint recht sicher zu sein. Nistmaterial allerdings schwierig zu beschaffen. Schätzungsweise 10 Paare auf den Säulen. 
Plakette ""Schwalben willkommen"" wäre schöne PR-Aktion :) "
2420,,"Käthe-Paulus-Str, Kasernen-Gelände","Käthe-Paulus-Str, Kasernen-Gelände",Käthe-Paulus-Str,1,0,0,0,0,0,14089,Berlin,"Online-Formular-Meldung:

2024-06: Turmfalkennest"
2421,,Herrfurthplatz 14 / Ev. Kirche Genezareth,Herrfurthplatz 14 / Ev. Kirche Genezareth,Herrfurthplatz 14,0,1,0,0,1,0,14049,Berlin,"2020-05: An der Seite der Kirche, die nach Südwesten zeigt, brütet ein Haussperling direkt unter dem metallischen Dachabschluss des turmartigen Teil zwischen den zwei Kirchenschiffen. Außerdem brütet eine Kohlmeise rechts über dem mittleren der drei Fenster über dem Seiteneingang."
2430,,Bismarckstr. 46a und 46b,Bismarckstr. 46a und 46b,Bismarckstr. 46a,0,0,0,1,0,0,12169,Berlin,"2024-07: Nr. 46b: Mauersegler: über dem Eingang direkt unter dem Giebel mindestens 10 An- und Einflüge, kreisend: mindestens 20 Mauersegler, Anflüge Nr. 46a"
2431,,"Richardstr. 31/ Uthmannstr. , Böhmisches Dorf","Richardstr. 31/ Uthmannstr. , Böhmisches Dorf",Richardstr. 31,1,1,0,0,1,0,12043,Berlin,"2025-06: An der dem Comeniusgarten zugewandten Gebäudefront konnte ich Einflüge beobachten - Hausnummer kann leicht abweichen.

2024-06: mindestens 20 Mauersegler im Flug, Anflug Rückseite Richardstr. 31 (Bar ""Alter Roter Löwe Rein""), kein Einflug zu sehen, Brandwand mit kleinen Ritzen (zu klein für Mauersegler...). Böhmisches Dorf besteht überwiegend aus 1-2stöckigen Häusern, aber ein paar 4-stöckige Altbauten"
2432,,"Thielallee 63, Hahn-Meitner-Bau","Thielallee 63, Hahn-Meitner-Bau",Thielallee 63,1,0,0,0,0,0,14195,Berlin,"früherer Name: Otto-Hahn-Bau, Freie Universität Berlin

2023-12: Haussperlinge: ca. 2-3 Haussperlinge An- und Einflug Fenster rechts der Eingangstür, Ritzen am Fassadenstuck rechts und am Seitenturm, Winterruheplätze"
2435,,"Bahnhofstr./Lankwitzer Str. 26, Bahnhof Lichterfelde Ost innen","Bahnhofstr./Lankwitzer Str. 26, Bahnhof Lichterfelde Ost innen",Lankwitzer Str. 26,1,1,0,0,1,0,12209,Berlin,"2025-06 Online-Formuar-Meldung am 20.06.2025: Eine Rauchschwalbe nistet anscheinend in der Fußgängerpassage am Bahnhof.

2025-06: Rauchschwalben brüten bzw. ziehen aktuell ihre Jungen auf in der schlechten Verhängung der Planen. Am Boden wurden tote Jungtiere gefunden (Fotos vorhanden)

2025-05: Sanierungsarbeiten im Durchgang haben mit Aufstellen von Gerüsten begonnen
Niststätten im Baubereich wurden über eine CEF-Maßnahme und das Aufhängen von Schwalbenhalbschalen im unmittelbaren räumlichen Zusammenhang und ohne zeitlichen Bruch, ausgeglichen. Die Bauarbeiten laufen hinter einer Verschalungswand ab, die den Bereich der Schwalben vor Lärm und Stäuben schützt.

Online-Formular-Meldung 06.11.2024:

2024-11: Fundortangaben: Am Fahrstuhl zur S-Bahn als auch in ein paar großen Mauernischen brüten im Sommer Schwalben(Rauchschwalbe). Nun wird der Durchgang zu S-und Regionalbahn offenbar demnächst renoviert/erneuert(ist schon etwas marode). Sichtbar für alle sind nur die Nester am Fahrstuhl.

Online-Formular-Meldung 03.08.2024:

2024-08: Mehlschwalben: Nähe Aufzug am Obststand, Zugang Bahnhofstraße, seit Jahren bekannt
Innen Bahnhofsgebäude Erdgeschoss gegenüber Gleis 3, Nest mit jungen kleinen Mauerseglern"
2439,,"Rudolf-Mosse-Str. 9-11,  UNB Charlottenburg-Wilmersdorf","Rudolf-Mosse-Str. 9-11,  UNB Charlottenburg-Wilmersdorf",Rudolf-Mosse-Str. 9,1,0,1,1,0,0,14197,Berlin ,"Online-Formular-Meldung vom 16.09.2024
2024-09: 4x Ersatz-Niststätten Haussperlinge"
2445,,"Kuno-Fischer-Str. 22-26, Peter-Ustinov-Schule","Kuno-Fischer-Str. 22-26, Peter-Ustinov-Schule",Kuno-Fischer-Str. 22,1,0,1,1,0,0,14057,Berlin,"2024-09: Haussperlingsnester: unter dem Dach und oberhalb der senkrechten Elemente; an zwei Elementen 4 Löcher mit Kotspuren

2024-05:Haussperlinge: mehrere Nester in den Löchern unterhalb des Dachvorsprungs, oberhalb der Stelen Kotspuren, Einflug"
2447,,Kuno-Fischer-Str. 18/19,Kuno-Fischer-Str. 18/19,Kuno-Fischer-Str. 18,0,1,1,0,1,0,14057,Berlin,"2025-05: Haussperlinge: am Fallrohr mehrere Nester, mehrmals einfliegendes Weibchen oben bei Regenrinne/Verblendung Fallrohr, mehrmals einfliegendes Paar

2024-05: Haussperlinge: mehrere Nester entlang dem Fallrohr zwischen den Gebäuden"
2456,,"Reuterstr. 91, Hinterhof","Reuterstr. 91, Hinterhof",Reuterstr. 91,1,0,0,0,0,0,12053,Berlin,"2025-08: Kontrolle: viele Sperlinge zu sehen. Die Brandwand links im Hof ist bis oben zum Dach mit Efeu Wein und anderen Pflanzen bewachsen. Dort sind viele Sperlinge darin zu hören und zu sehen. Niststätten an sich kann man durch das dichte Blätterwerk nicht sehen.
An der rückseitigen Wand der Hauses steht eine Rüstung im Hof. Die Regenrinne wurde schon erneuert, alte liegt im Hof. Die Rüstung ist so ausgelegt, dass wahrscheinlich die Fassade der Hofseite des Hauses (nicht die stark bewachsene Brandwand) saniert wird (Fotos vorhanden). Auch diese Wand ist mit Efeu bewachsen, dort wurden schon die Blätter abgeschnitten.
An der Fassade mit Gerüst kann man keine Anzeichen von Niststätten sehen, aber es können Niststätten in dem Bewuchs gewesen sein. Die durch eine Sanierung nun wegfallen.
Ersatzniststätten wären deshalb sinnvoll.

Online-Formular-Meldung vom 09.01.2025:

2025-01: Die Sperlinge haben sich vor ca. 8 bis 19 Jahren erfolgreich im begrünten Hinterhof eingenistet. Keine Gefährdung. Population zwischen 50 und 90 Spatzen. 


"
2459,,"Pannierstr. 33, Ecke Maybachufer 44 (Irish Pub)","Pannierstr. 33, Ecke Maybachufer 44 (Irish Pub)",Pannierstr. 33,1,0,0,1,0,0,12047,Berlin,"2025-08: Nistmaterial an beiden Ecken des ehemaligen Pub-Schildes sichtbar über dem großen Fenster (Fotos vorhanden), auf dem Schild über dem Pub Kotspuren (Foto), viele Sperlinge zu sehen und zu hören in unmittelbarer Nähe in der Vegetation am Maybachufer

2025-06: wahrscheinlich steht bald ein Nutzerwechsel der Gewerberäume an:
Haussperlinge: Maybachufer 44, hinter den Schildern an den Fassaden des ehemaligen Irish Pub ""Dunmore Cave"" 
Pannierstr./Maybachufer nisten seit Jahren Haussperlinge; Nistmaterial ist sichtbar, Einflug von Haussperlingen beobachtbar (Fotos vorhanden).

Online-Formularmeldung 10.10.2024:
2024-10: Niststätten von Sperlingen/Meisen erkennbar durch Nistmaterial unter dem linken und rechten Schildrand (Fotos vorhanden)."
2460,,"Kronprinzessinenweg 250-251, Bahnhof Wannsee","Kronprinzessinenweg 250-251, Bahnhof Wannsee",Kronprinzessinenweg 250,1,0,1,1,0,0,14109,Berlin,"2025-03: 14x2 künstliche Mehlschwalbennester (alle mit Nutzungsspuren) und 11 echte Mehlschwalbennester unter dem Dachüberstand der straßenseitgen Fassade und den beiden Giebelwänden. + 2x3 Mauersegler-Nistkästen unter dem Dachüberstand Ecke Kronprinzessinenweg 250 (Nutzungsspuren zumindest von Haussperlingen) 
An der Fassade zur S-Bahn ist 1 Mehlschwalbennest vorhanden. "
2462,,"Scheidemannstr. 2, Platz der Republik 1, Container Check-In Bundestag","Scheidemannstr. 2, Platz der Republik 1, Container Check-In Bundestag",Scheidemannstr. 2,1,0,0,1,0,0,10557,Berlin,"Online-Formular-Meldung 17.03.2025

2025-03: Sperlinge brüten in den Öffnungen unter dem Dach der Container. Bauarbeiten rundherum. Sobald das neue Besucherzentrum voraussichtlich 2030 fertig ist, werden die Container entfernt, die dort bereits seit vielen (ca. 10?) Jahren stehen. "
2464,,"Greifswalter Str. 87, Heinrich-Böll Bibliothek","Greifswalter Str. 87, Heinrich-Böll Bibliothek",Greifswalter Str. 87,1,0,0,0,0,0,10409,Berlin,"Online-Formular-Meldung vom 30.03.2025:

2025-03: Rückseite des Gebäudes der Heinrich-Böll Bibliothek, Flachbau, Liefereingang am Pieskower Weg, Einflug Sperlinge, Nistmaterial sichtbar entlang der oberen Fensterreihe, Foto per E-Mail

"
2465,,"Greifswalder Str. 87, Heinrich-Böll Bibliothek","Greifswalder Str. 87, Heinrich-Böll Bibliothek",Greifswalder Str. 87,1,0,0,0,0,0,10409,Berlin,"Online-Formular-Meldung am 30.03.2025:

2025-03: Rückseite des Gebäudes der Heinrich-Böll Bibliothek, Flachbau, Liefereingang am Pieskower Weg, Einflug Sperlinge, Nistmaterial sichtbar entlang der oberen Fensterreihe, (Foto vorhanden)

"
2469,,"Rheinsberger Str. 76/77, Factory Berlin Mitte","Rheinsberger Str. 76/77, Factory Berlin Mitte",Rheinsberger Str. 76,1,1,1,0,1,0,10115,Berlin,"2025-04: Öffnung in Dämmung des modernen Gebäudeteils rechts Höhe 4./5. OG, vom Mauerstreifen/Bernauer Str. bzw. Strelitzer Str. sichtbar, Einflug von Star (Foto vorhanden)"
2471,,Gelieustr. 7/7a,Gelieustr. 7/7a,Gelieustr. 7,0,1,1,0,1,0,12203,Berlin,"Online-Formular-Meldung vom 10.05.2024

2024-05: Spechte haben Nisthöhlen in die Fassade gebaut. Die Hausverwaltung wurde informiert, dass Nisthöhlen nicht einfach geschlossen werden dürfen, Gefahr in Verzug."
2472,,"Dunckerstr. 65, Käthe-Kollwitz-Gymnasium","Dunckerstr. 65, Käthe-Kollwitz-Gymnasium",Dunckerstr. 65,1,0,0,0,0,0,10439,Berlin,"2025-05: Nachkontrolle: Keine Einflüge/Nistmaterial, Turm ist vergittert, Schule wurde in 2023/24 saniert

2025-04: Keine Einflüge/Nistmaterial, Turm ist vergittert"
2473,,"Heinrich-Roller-Str. 18, Heinrich-Roller-Grundschule","Heinrich-Roller-Str. 18, Heinrich-Roller-Grundschule",Heinrich-Roller-Str. 18,1,0,0,0,0,0,10405,Berlin,"Schulsanierung

2025-04: 14 Nisthilfen unterhalb Dachrinne, Kotspuren, Nistmaterial sichtbar"
2474,,"Damaschkestr. 16, kein Ersatz, kein Standort","Damaschkestr. 16, kein Ersatz, kein Standort",Damaschkestr. 16,1,0,0,0,0,0,10711,,"2025-04: immer noch kein Ersatz

2024: Haussperlingsnest entfernt
UNB gemeldet"
2475,,"Schloßstr. 21, Ecke Ahornstr., Postbank","Schloßstr. 21, Ecke Ahornstr., Postbank",Schloßstr. 21,1,0,0,0,0,0,12163,Berlin ,2025-05: Rückseite Postbank-Gebäude Ahornstraße mehrere Ein- und Ausflüge Haussperlinge an der Ecke unter der Dachrinne (s.Skizze und Fotos)
2476,,Knaackstr. 60-68,Knaackstr. 60-68,Knaackstr. 60,0,0,1,1,0,0,10435,Berlin,"Online-Formular-Meldung am 07.07.2025:
2025-07: Amselpaar Knaackstr. 60: Nistplatz an einem Wohngebäude im urbanen Siedlungsbereich. Das Nest befindet sich im zweiten Obergeschoss, außen am Küchenfenster, das zum Hinterhof gelegen ist.
Nestlage: Das Nest ist in einer geschützten Ecke der Fensterlaibung auf dem Fensterbrett angelegt, am Fuße einer im Topf gepflanzten Ribes rubrum (Johannisbeere).
Brutstatus (Stand: 07.07.2025): Gelege mit drei Eiern, erstes Küken ist heute geschlüpft, zwei Eier werden weiterhin bebrütet.
Besondere Hinweise: Die Fensterseite zur Küche wurde während des Nestbaus abgedunkelt, um Störungen zu vermeiden. Brut kann ungestört heranwachsen. Keine akuten Gefährdungen oder baulichen Störungen bekannt.

2025-04: Fledermaus- und Mauersegler-Ersatzkästen am gesamten Straßenzug
Fledermäuse konnte ich im Hof der Kulturbrauerei schon häufig beobachten, die liegt ja schräg gegenüber von 10435 Knaackstr. 60-68 (Foto anbei)
Vermutung von Fledermaus-Sommerquartieren"
2480,,"Schloßstr. 17a, Ecke Schildhornstr. 103","Schloßstr. 17a, Ecke Schildhornstr. 103",Schloßstr. 17a,1,0,0,1,0,0,12163,Berlin,"2024-05: Haussperlingsniststätten in den Lüftungsschlitzen 1.OG der Bäckerei Thoben: Nistmaterial, Ein-/Ausflüge Haussperlinge"
2481,,"Gudvanger Str. 15-57, 24-52","Gudvanger Str. 15-57, 24-52",Gudvanger Str. 15,1,0,1,1,0,0,10439,Berlin,"2025-05: Sowohl Nr. 15-57 als auch bei der gegenüberliegenden Straßenseite Hausnummer 24-52 große Mauerseglerkolonie seit Jahren. Nr. 15-57 sind die Mauersegler trotz Arbeiten am Dach weiterhin dort, allerdings nimmt die Zahl der Vögel ab. Möglich sind erneute Sanierungsarbeiten in den kommenden Jahren."
2482,,Neumannstr 125-131,Neumannstr 125-131,Neumannstr 125,0,0,1,1,0,0,13189,Berlin,"2025-05: Einflüge Mauersegler und Haussperlinge am gesamten Gebäudeblock unterhalb Traufe

"
2485,,"Auguststr. 56/57, Berliner Elektrizitätswerke","Auguststr. 56/57, Berliner Elektrizitätswerke",Auguststr. 56,1,1,1,0,1,0,10117,Berlin,"2025-05: Berliner Elektrizitätswerke, glattsanierte Brandmauern, keine Sperlinge oder Mauersegler

2006-07: s. http://www.gebaeudebrueter-in-berlin.de/index.php?ID=232:
Hinterhöfe Nr. 54 und 57: (Lage zwischen Kleiner Auguststr. und Koppenplatz) unter den Dachverblendungen der Brandmauern und an Dachrinnen, soweit vorhanden, überall Sperlinge und viele Mauersegleranflüge"
2487,,Holteistr. 31-33,Holteistr. 31-33,Holteistr. 31,0,0,1,1,0,0,10245,Berlin,"2025-05: Kontrolle. Es handelt sich um eine mehrere Straßen umfassende, denkmalgeschützte Wohnanlage. Alle Wohnungen im Erdgeschoss haben Rolläden. An einem Fenster in der Holteistr. 33 war der Rolladen heruntergelassen, davor hängen zwei CDs, vermutlich als Vergrämungsmaßnahme. Im gesamten Gebäudekomplex viele Sperlinge, besonders im Innenhof (siehe Eintrag Helenenhof), dort auch Kotspuren und Anflüge. Die Sperlinge nutzen den Spalt zwischen Rolladen und Fassade.

2022-06: Online-Formularmeldung. Haussperlinge in Rollläden(kästen). Manche Anwohner haben wegen Hitze am Wochenende die Rollläden heruntergelassen."
2488,,Helenenhof 1-8,Helenenhof 1-8,Helenenhof 1,0,0,1,1,0,0,10245,Berlin,"2025-05: Im Zuge einer Nachkontrolle des Standorts Holteistr. 31-33 bemerkt. Es handelt sich bei dem Standort um eine mehrere Straßen umfassende, denkmalgeschützte Wohnanlage. Alle Wohnungen im Erdgeschoss haben Rolläden. Im gesamten Gebäudekomplex viele Sperlinge, besonders im Innenhof (Adresse Helenenhof 1-8). Auf mehreren Fenstersimsen Kotspuren, auch Anflugaktivitäten der Sperlinge, die sich in den Hecken im Hof aufhalten. Die Sperlinge nutzen den Spalt zwischen Rolladen und Fassade. Bei den Hausnummern 6 und 7 wurde Schaumstoff in den Spalt gestopft, eventuell handelt es sich dabei um eine Vergrämungsmaßnahme. Siehe Fotos."
2490,,Goßlerstr. 2-4,Goßlerstr. 2-4,Goßlerstr. 2,0,0,1,1,0,0,14195,Berlin,"2025-05: Kohlmeise mit Nahrung Ein- und Ausflug in das Lüftungsgitter EG, links neben Eingangstür, Partner im Baum vor dem Haus (Fotos)

"
2493,,"Kynaststr./Hauptstr., S-Bahnhof Ostkreuz","Kynaststr./Hauptstr., S-Bahnhof Ostkreuz",Kynaststr.,1,1,0,0,1,0,10245,Berlin,"2025-05: Bahnhof Ostkreuz Gleis 11, Fenster mit dem Außenbuchstaben ""S"" (von ""Ostkreuz""), Einflug Haussperling Gitter im oberen Bereich "
2498,,Marienfelder Allee 144/146,Marienfelder Allee 144/146,Marienfelder Allee 144,0,1,1,0,1,0,12279,Berlin,"Online-Formular-Meldung 29.05.2025

2025-05: Auf 2 Balkonen im jeweils zweiten Stock (direkt über der dortigen Eisdiele) konnte ich heute bewohnte Schwalbennester sehen. Auf anderen einsehbaren Balkonen deuten Abdrücke an der Wand auf Entfernung hin (Fotos vorhanden)"
2504,,Nestorstr. 58-59/Damaschkestr.,Nestorstr. 58-59/Damaschkestr.,Nestorstr. 58,0,1,1,1,1,0,10711,Berlin,"2025-06: Haussperlinge (über 20 Individuen) seit Jahren bekannt, konnten auch am 09.06.2025 beobachtet/gehört werden in den Hecken vor Ort.
Hofseitig wurde der Bereich des Dachkastens über die Länge des Gebäudes an mehreren Stellen notdürftig mit Folie und Klebeband beklebt.
Da im gegenüberliegenden Hofbereich auch Spatzen brüten, liegt die Vermutung sehr nahe, dass hier versucht wird, den Spatzen den Zugang zum Dachkastenbereich und damit zu ihren Niststätten zu verwehren (abrutschen an der Folie, kein Halt beim Anflug). Zumindest ist das Einschlüpfen von Spatzen unterhalb von Dachblechen nicht unüblich und wurde von mir so auch schon oft beobachtet. Bestätigt sich dies so, liegt meiner Meinung nach eine Beschädung der Niststätten vor (Fotos vorhanden)."
2510,,Reichenberger Str. 156 und 157,Reichenberger Str. 156 und 157,Reichenberger Str. 156,0,0,0,1,0,0,10999,Berlin,"Online-Formular-Meldung am 20.05.2025:
2025-06: Haussperlinge (wahrscheinlich): Zwischen den beiden Häusern ist eine Regenrinne angebracht. Dahinter hört man Vogelgeräusche und Grashalme lugen seitlich der Regenrinne hervor."
2524,,"Brabanter Str. 21 /Ecke Paretzer Str., St. Gertrauden Krankenhaus","Brabanter Str. 21 /Ecke Paretzer Str., St. Gertrauden Krankenhaus",Brabanter Str. 21,1,1,0,0,1,0,10713,,"Online-Formular-Meldung vom 06.07.2025

Rückseite des St. Gertrauden Krankenhaus (Hinweisschild am Haus)

2025-07: Haussperlinge: Unter Platten am Haus. 1. Stock. Ecke der Platte abgebrochen, dadurch sind 3 Löcher entstanden. Niststätte im rechten Loch, Junge zu hören (Fotos vorhanden)

"
2526,,Zossener Str. 19 und 20,Zossener Str. 19 und 20,Zossener Str. 19,0,0,0,1,0,0,10961,Berlin,"2025-07: Am Himmel kreiste eine große Anzahl von Mauerseglern.

2x Einflüge in den defekten Gesimskasten der Zossener Str. 19, das Holz des Gesimskastens hat Risse, dadurch Möglichkeiten zum Einfliegen (s. Foto mit Markierungen)

Zwischen den Häusern Zossener Str. 19 und 20: oben an der Regenrinne, wo beide Häuser zusammenstehen, Einflug beobachtet (s. Markierung auf dem Foto)."
2531,,Wehlener Str. 1-5a,Wehlener Str. 1-5a,Wehlener Str. 1,0,0,1,1,0,0,13088,Berlin,"Online-Formular-Meldung am 12.04.2022

2022-04: Mauersegler:  Ca. 20 - 40 Tiere. Sie leben an der Hauswand des Innenhofes des Polizeireviers, Berliner Allee/Bernkasteler Str., 13088 Berlin. Ein alter DDRPlattenbau/Flachdach. Ein großer Innenhof, sehr sonnig."
